Date,asset,year,strategy,horizon,threshold,signal,p_up,gross_asset_ret,turnover_asset,net_asset_ret,position_asset,daily_ret_clp,price_usd,usdclp,price_clp
2020-10-07,CPER,2020,HGB,20,0.52,0.0,0.3204016244948956,0.0,0.0,0.0,0.0,0.029201140373821488,18.68000030517578,798.2000122070312,14910.376471618656
2020-10-07,QQQ,2020,MOMENTUM,1,,1.0,,0.017299083422120498,0.0,0.017299083422120498,1.0,0.017299083422120498,270.2304382324219,798.2000122070312,215697.93909583054
2020-10-07,ECH,2020,LOGIT,5,0.6,1.0,0.8442812886792145,-0.0012727922832806993,0.0,-0.0012727922832806993,1.0,-0.0012727922832806993,18.657203674316406,798.2000122070312,14892.180200588424
2020-10-08,CPER,2020,HGB,20,0.52,0.0,0.45772421508673095,-0.0,0.0,-0.0,0.0,-0.0003433559421006649,18.770000457763672,794.0999755859375,14905.256905258168
2020-10-08,ECH,2020,LOGIT,5,0.6,1.0,0.7953432606390431,0.0024709111877965206,0.0,0.0024709111877965206,1.0,0.0024709111877965206,18.79987144470215,794.0999755859375,14928.97745525674
2020-10-08,QQQ,2020,MOMENTUM,1,,1.0,,0.00015875244050267412,0.0,0.00015875244050267412,1.0,0.00015875244050267412,271.6687927246094,794.0999755859375,215732.18167007342
2020-10-09,QQQ,2020,MOMENTUM,1,,1.0,,0.020394543861923076,0.0,0.020394543861923076,1.0,0.020394543861923076,275.82000732421875,798.0999755859375,220131.9411115721
2020-10-09,CPER,2020,HGB,20,0.52,0.0,0.42197724007498544,0.0,0.0,0.0,0.0,0.02002964609396729,19.049999237060547,798.0999755859375,15203.80392601015
2020-10-09,ECH,2020,LOGIT,5,0.6,1.0,0.7471621273043636,0.01859583248833796,0.0,0.01859583248833796,1.0,0.01859583248833796,19.053495407104492,798.0999755859375,15206.594219236868
2020-10-12,ECH,2020,LOGIT,5,0.6,0.0,0.494228960636094,0.0004946829311560652,0.0,0.0004946829311560652,1.0,0.0004946829311560652,19.156530380249023,794.2000122070312,15214.11666183814
2020-10-12,QQQ,2020,MOMENTUM,1,,1.0,,0.02583311813212319,0.0,0.02583311813212319,1.0,0.02583311813212319,284.334716796875,794.2000122070312,225818.6355509609
2020-10-12,CPER,2020,HGB,20,0.52,0.0,0.25842181584426765,-0.0,0.0,-0.0,0.0,-0.010632554290170626,18.940000534057617,794.2000122070312,15042.148655349738
2020-10-13,CPER,2020,HGB,20,0.52,0.0,0.3157718188036675,-0.0,0.0,-0.0,0.0,-0.0029286850653611474,18.829999923706055,796.5,14998.094939231873
2020-10-13,QQQ,2020,MOMENTUM,1,,0.0,,0.002861643208107445,0.0,0.002861643208107445,1.0,0.002861643208107445,284.3249816894531,796.5,226464.8479156494
2020-10-13,ECH,2020,LOGIT,5,0.6,0.0,0.5491769002554362,-0.012456601249475008,1.0,-0.013956601249475007,1.0,-0.012456601249475008,18.863277435302734,796.5,15024.600477218628
2020-10-14,QQQ,2020,MOMENTUM,1,,1.0,,-0.005986716004020121,1.0,-0.00748671600402012,1.0,-0.005986716004020121,281.9502258300781,798.4000244140625,225109.0671862848
2020-10-14,CPER,2020,HGB,20,0.52,0.0,0.267759800309047,0.0,0.0,0.0,0.0,0.0023854669354206326,18.829999923706055,798.4000244140625,15033.872398803709
2020-10-14,ECH,2020,LOGIT,5,0.6,1.0,0.6910414052240047,-0.0,0.0,-0.0,0.0,-0.005195424165344464,18.720617294311523,798.4000244140625,14946.541304824641
2020-10-15,QQQ,2020,MOMENTUM,1,,1.0,,-0.0,1.0,-0.0015,0.0,-0.0068357195790577086,280.0579833984375,798.2999877929688,223570.2847282961
2020-10-15,ECH,2020,LOGIT,5,0.6,0.0,0.556675725693276,0.0,1.0,-0.0015,0.0,0.004954049342311917,18.815717697143555,798.2999877929688,15020.587207945646
2020-10-15,CPER,2020,HGB,20,0.52,0.0,0.23978566124900405,0.0,0.0,0.0,0.0,0.017397729511092086,19.15999984741211,798.2999877929688,15295.42764430237
2020-10-16,QQQ,2020,MOMENTUM,1,,1.0,,0.0011219023856172683,0.0,0.0011219023856172683,1.0,0.0011219023856172683,278.5230407714844,803.5999755859375,223821.10876408592
2020-10-16,ECH,2020,LOGIT,5,0.6,1.0,0.6372910950098651,0.012999635258417852,1.0,0.011499635258417852,1.0,0.012999635258417852,18.934606552124023,803.5999755859375,15215.849363016197
2020-10-16,CPER,2020,HGB,20,0.52,0.0,0.2444174288336669,-0.0,0.0,-0.0,0.0,-0.002292468878300147,18.989999771118164,803.5999755859375,15260.363352447515
2020-10-19,ECH,2020,LOGIT,5,0.6,0.0,0.5271745053369739,-0.0,1.0,-0.0015,0.0,-0.006994516220765079,19.053495407104492,793.0,15109.421857833862
2020-10-19,CPER,2020,HGB,20,0.52,0.0,0.2771279948023122,-0.0,0.0,-0.0,0.0,-0.009553099922212871,19.059999465942383,793.0,15114.57957649231
2020-10-19,QQQ,2020,MOMENTUM,1,,1.0,,-0.02930065955472083,0.0,-0.02930065955472083,1.0,-0.02930065955472083,273.9760437011719,793.0,217263.0026550293
2020-10-20,CPER,2020,HGB,20,0.52,0.0,0.3189095916506074,0.0,0.0,0.0,0.0,0.014431601389378379,19.479999542236328,787.0999755859375,15332.707164108288
2020-10-20,ECH,2020,LOGIT,5,0.6,0.0,0.5106369976375028,0.004946101660070701,1.0,0.003446101660070701,1.0,0.004946101660070701,19.2912654876709,787.0999755859375,15184.154594367603
2020-10-20,QQQ,2020,MOMENTUM,1,,1.0,,-0.00530623199434499,0.0,-0.00530623199434499,1.0,-0.00530623199434499,274.5650634765625,787.0999755859375,216110.15475915372
2020-10-21,CPER,2020,HGB,20,0.52,0.0,0.257628768078443,0.0,0.0,0.0,0.0,0.012311786409140213,19.760000228881836,785.5,15521.480179786682
2020-10-21,ECH,2020,LOGIT,5,0.6,0.0,0.504457095065773,0.0,0.0,0.0,0.0,0.029128065556576654,19.89362144470215,785.5,15626.439644813538
2020-10-21,QQQ,2020,MOMENTUM,1,,1.0,,-0.0028049925887115856,0.0,-0.0028049925887115856,1.0,-0.0028049925887115856,274.35260009765625,785.5,215503.96737670898
2020-10-22,CPER,2020,HGB,20,0.52,0.0,0.34256289275810575,-0.0,0.0,-0.0,0.0,-0.01541442180225494,19.530000686645508,782.5,15282.22553730011
2020-10-22,ECH,2020,LOGIT,5,0.6,0.0,0.33947594437972817,0.0,0.0,0.0,0.0,0.01364376139475132,20.242355346679688,782.5,15839.643058776855
2020-10-22,QQQ,2020,MOMENTUM,1,,1.0,,-0.0038540177795164388,0.0,-0.0038540177795164388,1.0,-0.0038540177795164388,274.343017578125,782.5,214673.4112548828
2020-10-23,CPER,2020,HGB,20,0.52,0.0,0.38790846370443804,-0.0,0.0,-0.0,0.0,-0.00944169948146123,19.450000762939453,778.2999877929688,15137.93535636901
2020-10-23,ECH,2020,LOGIT,5,0.6,0.0,0.3783891555542866,-0.0,0.0,-0.0,0.0,-0.0069254269952186975,20.210647583007812,778.2999877929688,15729.946767142974
2020-10-23,QQQ,2020,MOMENTUM,1,,1.0,,-0.0034075207067429947,0.0,-0.0034075207067429947,1.0,-0.0034075207067429947,274.88360595703125,778.2999877929688,213941.90716084465
2020-10-26,ECH,2020,LOGIT,5,0.6,0.0,0.49243707906592427,-0.0,0.0,-0.0,0.0,-0.02937156278824571,19.695476531982422,775.2000122070312,15267.933648016071
2020-10-26,QQQ,2020,MOMENTUM,1,,0.0,,-0.018919637676820367,0.0,-0.018919637676820367,1.0,-0.018919637676820367,270.7613525390625,775.2000122070312,209894.20379347354
2020-10-26,CPER,2020,HGB,20,0.52,0.0,0.4319365950560832,-0.0,0.0,-0.0,0.0,-0.020882007021111537,19.1200008392334,775.2000122070312,14821.824883972178
2020-10-27,QQQ,2020,MOMENTUM,1,,1.0,,0.007288621568799725,1.0,0.005788621568799725,1.0,0.007288621568799725,272.8756408691406,774.7999877929688,211424.04321440868
2020-10-27,CPER,2020,HGB,20,0.52,0.0,0.4835840762464441,0.0,0.0,0.0,0.0,0.001574891357760455,19.15999984741211,774.7999877929688,14845.167647888185
2020-10-27,ECH,2020,LOGIT,5,0.6,0.0,0.5119872013811984,-0.0,0.0,-0.0,0.0,-0.006951146092546323,19.568668365478516,774.7999877929688,15161.804010697408
2020-10-28,QQQ,2020,MOMENTUM,1,,0.0,,-0.0,1.0,-0.0015,0.0,-0.04183967824783752,262.237060546875,772.5,202578.12927246094
2020-10-28,CPER,2020,HGB,20,0.52,1.0,0.5408865495271599,-0.0,0.0,-0.0,0.0,-0.01285557582429786,18.969999313354492,772.5,14654.324469566345
2020-10-28,ECH,2020,LOGIT,5,0.6,1.0,0.7352435423143214,-0.0,0.0,-0.0,0.0,-0.0292167613033808,19.053495407104492,772.5,14718.82520198822
2020-10-29,CPER,2020,HGB,20,0.52,0.0,0.4586375193548821,0.0,1.0,-0.0015,0.0,0.003414515631831705,19.020000457763672,773.0999755859375,14704.361889541615
2020-10-29,ECH,2020,LOGIT,5,0.6,1.0,0.6039002236391259,0.0,1.0,-0.0015,0.0,0.0003603082561347559,19.045568466186523,773.0999755859375,14724.128516229102
2020-10-29,QQQ,2020,MOMENTUM,1,,0.0,,0.01827637422014372,1.0,0.01677637422014372,1.0,0.01827637422014372,266.82257080078125,773.0999755859375,206280.52297186106
2020-10-30,QQQ,2020,MOMENTUM,1,,0.0,,-0.0,0.0,-0.0,0.0,-0.02737974330603221,260.05523681640625,771.5,200632.61520385742
2020-10-30,ECH,2020,LOGIT,5,0.6,1.0,0.7300717622910686,-0.007468280803580418,0.0,-0.007468280803580418,1.0,-0.007468280803580418,18.942533493041992,771.5,14614.164589881897
2020-10-30,CPER,2020,HGB,20,0.52,1.0,0.5418489350990482,-0.007316320931774145,1.0,-0.008816320931774145,1.0,-0.007316320931774145,18.920000076293945,771.5,14596.780058860779
2020-11-02,ECH,2020,LOGIT,5,0.6,1.0,0.7340272645712969,0.018030544178783803,0.0,0.018030544178783803,1.0,0.018030544178783803,19.251638412475586,772.7999877929688,14877.665930155781
2020-11-02,QQQ,2020,MOMENTUM,1,,0.0,,0.0,0.0,0.0,0.0,0.00391631149748739,260.634521484375,772.7999877929688,201418.35502155125
2020-11-02,CPER,2020,HGB,20,0.52,0.0,0.45587237451898377,0.0,1.0,-0.0015,0.0,0.008567582610094826,19.049999237060547,772.7999877929688,14721.839177856455
2020-11-03,CPER,2020,HGB,20,0.52,0.0,0.4487986418212816,-0.0020350199722631857,1.0,-0.0035350199722631857,1.0,-0.0020350199722631857,19.149999618530273,767.2000122070312,14691.87994110107
2020-11-03,QQQ,2020,MOMENTUM,1,,0.0,,0.0,0.0,0.0,0.0,0.00992548385600922,265.14276123046875,767.2000122070312,203417.5296526216
2020-11-03,ECH,2020,LOGIT,5,0.6,1.0,0.7580829027089209,-0.008063787739456929,0.0,-0.008063787739456929,1.0,-0.008063787739456929,19.23578643798828,767.2000122070312,14757.695590036456
2020-11-04,QQQ,2020,MOMENTUM,1,,0.0,,0.0,0.0,0.0,0.0,0.03347371564063173,276.9784851074219,759.0,210226.6701965332
2020-11-04,CPER,2020,HGB,20,0.52,1.0,0.5479793437946964,-0.0,0.0,-0.0,0.0,-0.006038717657512627,19.239999771118164,759.0,14603.159826278687
2020-11-04,ECH,2020,LOGIT,5,0.6,1.0,0.7579263122482995,-0.01191129922697709,0.0,-0.01191129922697709,1.0,-0.01191129922697709,19.212005615234375,759.0,14581.91226196289
2020-11-05,ECH,2020,LOGIT,5,0.6,0.0,0.5317012101724693,0.03767017700321684,0.0,0.03767017700321684,1.0,0.03767017700321684,20.075912475585938,753.7000122070312,15131.215477916412
2020-11-05,CPER,2020,HGB,20,0.52,1.0,0.5650739271554307,-0.0,1.0,-0.0015,0.0,-0.002853890592557695,19.31999969482422,753.7000122070312,14561.484005828854
2020-11-05,QQQ,2020,MOMENTUM,1,,0.0,,0.0,0.0,0.0,0.0,0.01890585267723144,284.19952392578125,753.7000122070312,214201.1846520938
2020-11-06,QQQ,2020,MOMENTUM,1,,0.0,,0.0,0.0,0.0,0.0,0.003269995147645144,284.4118957519531,755.5999755859375,214901.62148652598
2020-11-06,ECH,2020,LOGIT,5,0.6,0.0,0.41190021918144365,0.03457952114422658,1.0,0.033079521144226576,1.0,0.03457952114422658,20.7179012298584,755.5999755859375,15654.44566347287
2020-11-06,CPER,2020,HGB,20,0.52,0.0,0.4439136198429302,0.014974511733204965,0.0,0.014974511733204965,1.0,0.014974511733204965,19.559999465942383,755.5999755859375,14779.535118927015
2020-11-09,QQQ,2020,MOMENTUM,1,,0.0,,-0.0,0.0,-0.0,0.0,-0.026397244447180168,278.60028076171875,751.0,209228.81085205078
2020-11-09,ECH,2020,LOGIT,5,0.6,0.0,0.3528918436013361,0.0,0.0,0.0,0.0,0.01710599176650529,21.201372146606445,751.0,15922.23048210144
2020-11-09,CPER,2020,HGB,20,0.52,1.0,0.7673314352887013,-0.010661068384756556,1.0,-0.012161068384756555,1.0,-0.010661068384756556,19.469999313354492,751.0,14621.969484329224
2020-11-10,CPER,2020,HGB,20,0.52,1.0,0.7875330744270919,0.0,1.0,-0.0015,0.0,0.009675853840906079,19.5,757.0999755859375,14763.449523925781
2020-11-10,ECH,2020,LOGIT,5,0.6,0.0,0.4723087269462506,0.0,0.0,0.0,0.0,0.03224186186967937,21.708616256713867,757.0999755859375,16435.592837962555
2020-11-10,QQQ,2020,MOMENTUM,1,,0.0,,-0.0,0.0,-0.0,0.0,-0.009937474292929571,273.60931396484375,757.0999755859375,207149.6049228683
2020-11-11,ECH,2020,LOGIT,5,0.6,0.0,0.3675967056303118,-0.0,0.0,-0.0,0.0,-0.0028716363548301205,21.732391357421875,754.0999755859375,16388.395792055875
2020-11-11,QQQ,2020,MOMENTUM,1,,0.0,,0.0,0.0,0.0,0.0,0.01831841028207215,279.7298278808594,754.0999755859375,210944.25637561455
2020-11-11,CPER,2020,HGB,20,0.52,1.0,0.7834852927176255,-0.00907039272955068,0.0,-0.00907039272955068,1.0,-0.00907039272955068,19.399999618530273,754.0999755859375,14629.539238700876
2020-11-12,ECH,2020,LOGIT,5,0.6,0.0,0.5638520966593449,-0.0,0.0,-0.0,0.0,-0.03597691093750188,20.9477481842041,754.2000122070312,15798.79193623655
2020-11-12,QQQ,2020,MOMENTUM,1,,0.0,,-0.0,0.0,-0.0,0.0,-0.004561847683543507,278.41680908203125,754.2000122070312,209981.96080831066
2020-11-12,CPER,2020,HGB,20,0.52,1.0,0.7681674806564753,0.0001326569743169692,0.0,0.0001326569743169692,1.0,0.0001326569743169692,19.399999618530273,754.2000122070312,14631.479949111934
2020-11-13,ECH,2020,LOGIT,5,0.6,0.0,0.3686969328123322,0.0,0.0,0.0,0.0,0.02947198471754464,21.383663177490234,760.5999755859375,16264.413690736983
2020-11-13,QQQ,2020,MOMENTUM,1,,0.0,,0.0,0.0,0.0,0.0,0.017332933318429333,280.8592834472656,760.5999755859375,213621.56413307413
2020-11-13,CPER,2020,HGB,20,0.52,1.0,0.5475498168940466,0.023041264705178977,0.0,0.023041264705178977,1.0,0.023041264705178977,19.68000030517578,760.5999755859375,14968.607751647942
2020-11-16,QQQ,2020,MOMENTUM,1,,0.0,,0.0,0.0,0.0,0.0,0.015752675001999394,283.05072021484375,766.5999755859375,216986.67520628124
2020-11-16,CPER,2020,HGB,20,0.52,1.0,0.5399589185799298,0.02632552522422138,0.0,0.02632552522422138,1.0,0.02632552522422138,20.040000915527344,766.5999755859375,15362.664212585427
2020-11-16,ECH,2020,LOGIT,5,0.6,0.0,0.30445666798166887,0.0,0.0,0.0,0.0,0.029181812045735667,21.83542823791504,766.5999755859375,16739.03875409416
2020-11-17,CPER,2020,HGB,20,0.52,1.0,0.6356499351267902,-0.005768778271199149,0.0,-0.005768778271199149,1.0,-0.005768778271199149,19.940000534057617,766.0,15274.040409088135
2020-11-17,ECH,2020,LOGIT,5,0.6,0.0,0.37431254722148255,-0.0,0.0,-0.0,0.0,-0.007673703997026382,21.68484115600586,766.0,16610.58832550049
2020-11-17,QQQ,2020,MOMENTUM,1,,1.0,,-0.0,0.0,-0.0,0.0,-0.003952235744723143,282.1528625488281,766.0,216129.09271240234
2020-11-18,ECH,2020,LOGIT,5,0.6,0.0,0.37517417682183873,0.0,0.0,0.0,0.0,0.005881711347517138,21.906761169433594,762.7000122070312,16708.28701134352
2020-11-18,QQQ,2020,MOMENTUM,1,,0.0,,-0.0,1.0,-0.0015,0.0,-0.01166668579789465,280.067626953125,762.7000122070312,213607.5824959427
2020-11-18,CPER,2020,HGB,20,0.52,1.0,0.6983076253826038,-0.008802181494269479,0.0,-0.008802181494269479,1.0,-0.008802181494269479,19.850000381469727,762.7000122070312,15139.595533256535
2020-11-19,QQQ,2020,MOMENTUM,1,,0.0,,0.001350040083464954,1.0,-0.00014995991653504607,1.0,0.001350040083464954,282.2591247558594,757.7999877929688,213895.96129444428
2020-11-19,CPER,2020,HGB,20,0.52,0.0,0.4969317589594195,-0.0014191395393691186,0.0,-0.0014191395393691186,1.0,-0.0014191395393691186,19.950000762939453,757.7999877929688,15118.110334625235
2020-11-19,ECH,2020,LOGIT,5,0.6,0.0,0.5559921774685708,-0.0,0.0,-0.0,0.0,-0.01756810044294821,21.66106414794922,757.7999877929688,16414.75414689863
2020-11-20,CPER,2020,HGB,20,0.52,1.0,0.6600934586869834,0.023770803164073095,1.0,0.022270803164073094,1.0,0.023770803164073095,20.399999618530273,758.7000122070312,15477.479959602351
2020-11-20,ECH,2020,LOGIT,5,0.6,1.0,0.6365145845954625,0.0,0.0,0.0,0.0,0.0022866685991540514,21.68484115600586,758.7000122070312,16452.28924976918
2020-11-20,QQQ,2020,MOMENTUM,1,,0.0,,-0.0,0.0,-0.0,0.0,-0.005661133848472888,280.3282775878906,758.7000122070312,212685.06762790866
2020-11-23,CPER,2020,HGB,20,0.52,1.0,0.6000823522163924,0.0,1.0,-0.0015,0.0,0.0026428110705709607,20.31999969482422,763.7000122070312,15518.384014984127
2020-11-23,ECH,2020,LOGIT,5,0.6,0.0,0.5119552408325398,0.0,1.0,-0.0015,0.0,0.015419961885887012,21.875059127807617,763.7000122070312,16705.982922936208
2020-11-23,QQQ,2020,MOMENTUM,1,,1.0,,0.0,0.0,0.0,0.0,0.00662539555720576,280.33807373046875,763.7000122070312,214094.1903300546
2020-11-24,CPER,2020,HGB,20,0.52,1.0,0.7020120557091704,0.02665591872032813,0.0,0.02665591872032813,1.0,0.02665591872032813,20.600000381469727,773.4000244140625,15932.040797958383
2020-11-24,QQQ,2020,MOMENTUM,1,,1.0,,0.0,1.0,-0.0015,0.0,0.026929686491492077,284.27679443359375,773.4000244140625,219859.67975529283
2020-11-24,ECH,2020,LOGIT,5,0.6,0.0,0.3362427345655249,0.03508352439298923,1.0,0.03358352439298923,1.0,0.03508352439298923,22.358530044555664,773.4000244140625,17292.0876823219
2020-11-25,ECH,2020,LOGIT,5,0.6,0.0,0.41248059895754347,-0.0,0.0,-0.0,0.0,-0.0072181590193881595,22.200014114379883,773.2999877929688,17167.270643653697
2020-11-25,QQQ,2020,MOMENTUM,1,,1.0,,0.006016598201450174,0.0,0.006016598201450174,1.0,0.006016598201450174,286.024169921875,773.2999877929688,221182.48710907996
2020-11-25,CPER,2020,HGB,20,0.52,1.0,0.6028279557686214,-0.0006147317490047266,0.0,-0.0006147317490047266,1.0,-0.0006147317490047266,20.59000015258789,773.2999877929688,15922.24686665344
2020-11-27,CPER,2020,HGB,20,0.52,1.0,0.5955546470193539,0.01531136560719526,0.0,0.01531136560719526,1.0,0.01531136560719526,21.110000610351562,765.7999877929688,16166.03820971679
2020-11-27,ECH,2020,LOGIT,5,0.6,0.0,0.315570214403384,-0.0,0.0,-0.0,0.0,-0.016416103479434563,22.049427032470703,765.7999877929688,16885.45095230802
2020-11-27,QQQ,2020,MOMENTUM,1,,1.0,,-0.0005740221329010309,0.0,-0.0005740221329010309,1.0,-0.0005740221329010309,288.65960693359375,765.7999877929688,221055.52346606925
2020-11-30,QQQ,2020,MOMENTUM,1,,1.0,,0.005180514425823901,0.0,0.005180514425823901,1.0,0.005180514425823901,289.2485046386719,768.2000122070312,222200.70479429327
2020-11-30,ECH,2020,LOGIT,5,0.6,0.0,0.5734284720249091,-0.0,0.0,-0.0,0.0,-0.030399879055148626,21.312334060668945,768.2000122070312,16372.135285566212
2020-11-30,CPER,2020,HGB,20,0.52,0.0,0.49605606501993754,0.013588239072584996,0.0,0.013588239072584996,1.0,0.013588239072584996,21.329999923706055,768.2000122070312,16385.706201766967
2020-12-01,CPER,2020,HGB,20,0.52,1.0,0.5774436137594615,0.009270385043165463,1.0,0.007770385043165464,1.0,0.009270385043165463,21.719999313354492,761.4000244140625,16537.60800746153
2020-12-01,QQQ,2020,MOMENTUM,1,,1.0,,0.0038509952366618805,0.0,0.0038509952366618805,1.0,0.0038509952366618805,292.9555969238281,761.4000244140625,223056.398650039
2020-12-01,ECH,2020,LOGIT,5,0.6,0.0,0.31909202569466466,0.0,0.0,0.0,0.0,0.03943400226771998,22.350608825683594,761.4000244140625,17017.75410554465
2020-12-02,CPER,2020,HGB,20,0.52,0.0,0.4953473241742358,-0.0,1.0,-0.0015,0.0,-0.0038731479072349195,21.690000534057617,759.5,16473.55540561676
2020-12-02,ECH,2020,LOGIT,5,0.6,0.0,0.3999087355071563,-0.0,0.0,-0.0,0.0,-0.009923842512798209,22.18416404724121,759.5,16848.8725938797
2020-12-02,QQQ,2020,MOMENTUM,1,,1.0,,-0.001213584273760726,0.0,-0.001213584273760726,1.0,-0.001213584273760726,293.3320617675781,759.5,222785.7009124756
2020-12-03,CPER,2020,HGB,20,0.52,0.0,0.4699327506608823,-0.010311402673822245,1.0,-0.011811402673822245,1.0,-0.010311402673822245,21.579999923706055,755.5,16303.689942359924
2020-12-03,ECH,2020,LOGIT,5,0.6,0.0,0.3749422867700226,0.0,0.0,0.0,0.0,0.0018411135750540097,22.34267807006836,755.5,16879.893281936646
2020-12-03,QQQ,2020,MOMENTUM,1,,1.0,,-0.0038587485988079706,0.0,-0.0038587485988079706,1.0,-0.0038587485988079706,293.7472229003906,755.5,221926.02690124512
2020-12-04,CPER,2020,HGB,20,0.52,0.0,0.46404977855057633,0.0,0.0,0.0,0.0,0.0029741091313730816,21.799999237060547,750.0999755859375,16352.178895492572
2020-12-04,ECH,2020,LOGIT,5,0.6,0.0,0.36340804792011683,0.0,0.0,0.0,0.0,0.01821097664716187,22.9133358001709,750.0999755859375,17187.29262430058
2020-12-04,QQQ,2020,MOMENTUM,1,,1.0,,-0.0031019442879278714,0.0,-0.0031019442879278714,1.0,-0.0031019442879278714,294.9441833496094,750.0999755859375,221237.62472975627
2020-12-07,ECH,2020,LOGIT,5,0.6,0.0,0.5107598808628568,-0.0,0.0,-0.0,0.0,-0.02744387890862221,22.4853458404541,743.4000244140625,16715.606646752218
2020-12-07,QQQ,2020,MOMENTUM,1,,1.0,,-0.0033199031322480588,0.0,-0.0033199031322480588,1.0,-0.0033199031322480588,296.6143798828125,743.4000244140625,220503.13724644482
2020-12-07,CPER,2020,HGB,20,0.52,1.0,0.5250296345462437,-0.0,0.0,-0.0,0.0,-0.011205134536365624,21.75,743.4000244140625,16168.95053100586
