,portfolio_gross_ret,portfolio_turnover,portfolio_net_ret,capital_clp,benchmark_ret,benchmark_capital_clp
2022-10-05,-0.002909208641896033,0.0,-0.002909208641896033,11174305.002376407,-0.011242074814260827,19849850.75252324
2022-10-06,0.0002969890384840523,0.0,0.0002969890384840523,11177623.64847479,-0.005680989809427128,19737083.952679507
2022-10-07,-0.010227314295498812,0.0,-0.010227314295498812,11063306.578345038,-0.018255990865663506,19376763.928324558
2022-10-10,-0.004808725350389542,0.0,-0.004808725350389542,11010106.175542617,-0.002723001686352744,19324000.967471667
2022-10-11,-0.004168847975176737,0.0,-0.004168847975176737,10964206.716706226,-0.010499730495071035,19121104.165226724
2022-10-12,-0.003515393927666599,0.0,-0.003515393927666599,10925663.210992636,-0.017601707107913988,18784540.09013049
2022-10-13,0.01266633040741747,0.0,0.01266633040741747,11064051.271143233,0.03321919206514179,19408547.33523989
2022-10-14,-0.0110207546950987,0.0,-0.0110207546950987,10942117.076149968,-0.03007553273209619,18824824.934576448
2022-10-17,0.01783990526936663,0.0,0.01783990526936663,11137323.408234803,0.04065720986055883,19590189.792529803
2022-10-18,0.005466893673398054,0.0,0.005466893673398054,11198209.97111387,0.009689321272027405,19780005.435209617
2022-10-19,-0.0006632613673101084,0.0,-0.0006632613673101084,11190782.631057004,-0.0052245951639004135,19676662.914470896
2022-10-20,-0.0012390812748168001,0.0,-0.0012390812748168001,11176916.341848316,0.004078662143255629,19756917.374605753
2022-10-21,0.008390192496988557,0.0,0.008390192496988557,11270692.821479158,0.027970037032769166,20309519.085226834
2022-10-24,0.0015172258314165132,0.0,0.0015172258314165132,11287793.007765865,-0.01394542086946977,20026294.293926816
2022-10-25,0.010615077293088526,0.0,0.010615077293088526,11407613.803011682,0.027933423420421998,20585697.251981054
2022-10-26,-0.012355052712647184,0.0,-0.012355052712647184,11266672.133149954,-0.0062051176837811355,20457960.57792982
2022-10-27,-0.010243832785715579,0.0,-0.010243832785715579,11151258.227766482,-0.02043944680715971,20039811.180914257
2022-10-28,0.0065638506387213575,0.0,0.0065638506387213575,11224453.421207353,-0.002302620744054817,19993667.095982138
2022-10-31,-0.003598491903569567,0.0,-0.003598491903569567,11184062.316449147,-0.01807910044470329,19632199.58029592
2022-11-01,-0.0030337124205316868,0.0,-0.0030337124205316868,11150133.087687733,0.006727431343746926,19764273.855099097
2022-11-02,-0.01030159589966485,0.0,-0.01030159589966485,11035268.922390891,-0.009488582945682833,19576738.9032638
2022-11-03,-0.005467394796125435,0.0,-0.005467394796125435,10974934.750510765,-0.0075024906102575725,19429864.6034626
2022-11-04,0.004812630776472204,0.0,0.004812630776472204,11027753.059260847,0.0404131519265958,20215086.673595518
2022-11-07,-0.0024518354375577364,0.0,-0.0024518354375577364,11000714.823513515,-0.01846368823986918,19841841.615512315
2022-11-08,-0.0010468848702142597,0.0,-0.0010468848702142597,10989198.341603236,0.010930029813690078,20058713.53592838
2022-11-09,-0.010073262246099913,0.0,-0.010073262246099913,10878501.26483386,-0.02294365687403912,19598493.295225397
2022-11-10,0.022136608221167163,0.0,0.022136608221167163,11119314.385366958,0.0410669446550796,20403343.534703366
2022-11-11,0.0012979772783416887,0.0,0.0012979772783416887,11133747.002789902,0.004304479195492805,20491169.30246699
2022-11-14,-0.0037863664677394437,0.0,-0.0037863664677394437,11091590.556478243,-0.016892627232550847,20145019.617881328
2022-11-15,0.0042335219091758965,0.0,0.0042335219091758965,11138547.048106702,0.003613534081869452,20217814.33285047
2022-11-16,-0.005490194980672103,0.0,-0.005490194980672103,11077394.253011208,-0.02140506594375007,19785050.683817312
2022-11-17,0.007863915928392884,0.0,0.007863915928392884,11164505.95012255,0.0057939845969362976,19899684.962728955
2022-11-18,0.003120050923171602,0.0,0.003120050923171602,11199339.777218986,0.003213806479983894,19963638.699211814
2022-11-21,0.00339231276623575,0.0,0.00339231276623575,11237331.440518659,0.0206000801706685,20374891.256913833
2022-11-22,0.004417876917301933,0.0,0.004417876917301933,11286976.587701797,0.0048843392409306016,20474409.13780967
