final_capital_clp,max_drawdown
10817718.449527675,-0.15805063219681392
15060320.843808426,-0.08637748784360899
23294711.05737289,-0.12947327657875218
14016437.350652406,-0.18676016795225947
13764081.635040432,-0.0930947511421768
13274074.082148356,-0.1372737416784483
13385376.834405465,-0.16977889070851704
17925949.959460627,-0.17206733115775108
11883231.07847717,-0.10637508777812832
21650254.508717325,-0.06621478590263874
9229831.426035466,-0.3255702133757862
9654911.753329128,-0.2111264001498393
16531613.81324759,-0.09019062818451762
19658781.639858626,-0.06348252047448699
18156007.750675593,-0.12846178768701155
15781805.92223288,-0.11111919943113369
20555205.68415071,-0.1954518363898059
17484689.29383046,-0.15551431289771545
10165014.06668729,-0.15413928314023584
12543472.11172922,-0.18383775691312843
18506161.834972456,-0.06348252047448688
12811543.044172334,-0.1393237469524622
12051528.947046049,-0.2260575813211647
16969618.369127225,-0.11112769221691277
12400459.41011275,-0.16607362691326533
18817833.798938263,-0.11103756812248977
10261067.88470374,-0.2514207484352029
14909552.40899178,-0.12572083357905905
11948669.022824988,-0.324040993835638
15158108.113225363,-0.14837873607236407
24442062.774021253,-0.06348252047448677
15014824.192923998,-0.10812741025039485
15013339.467994336,-0.1304627143300896
15881334.341237204,-0.18350285445720171
18073504.772807878,-0.11238445392256957
12924292.814449383,-0.16781676670422352
11361741.87705589,-0.16853452540948444
18962504.351275284,-0.1584848490591365
14806811.800827432,-0.09739461798714888
16659920.177481143,-0.2020488064963396
12911993.942323381,-0.17059725438881246
15723307.657434192,-0.12682101377314436
17473935.267971504,-0.07453474810922289
11148702.01352481,-0.21625136247070376
14839645.050898422,-0.18663426537480043
14833317.751565112,-0.2748840401600797
10101020.14123404,-0.33177221568679893
17409668.216027398,-0.09638524194468046
23119560.04032884,-0.13256178393893336
14031370.170201534,-0.17454902200346167
13139494.452112548,-0.08438039214653392
14549907.207308406,-0.12223525865352636
14438220.259685984,-0.185535852691031
18035406.996527083,-0.10014747167784954
13045375.645568239,-0.12651816927090986
15206556.292391961,-0.1270958827208789
12650632.344024695,-0.20790896923835545
14264484.292349936,-0.18947233499818927
16955527.994235612,-0.11260467461869073
8618745.352877822,-0.2621125167719508
17315729.002375703,-0.1932136179690226
17928713.343932085,-0.1483630397884138
22752719.44131095,-0.08199389974374593
13899176.546969993,-0.18302223296210152
14325866.103998683,-0.09293595818996847
11159490.435110793,-0.21150444545499114
8037833.461625684,-0.3416163771669052
21246534.252300017,-0.1078273363853045
15704275.896603476,-0.10770093611377574
14271407.926257363,-0.10446701869489072
13781471.817997899,-0.1504441707363553
10551809.454993555,-0.17032171660125817
19356382.450921223,-0.11489892638150323
12987985.169548305,-0.18870149374099054
13043687.885497948,-0.10959238846990382
17774246.355380982,-0.1602432459009987
22403104.97699975,-0.0830613058329801
16783943.827813998,-0.1343033513258014
10056980.091763727,-0.21998391217110624
15861336.428748436,-0.12215696830613942
15361287.668920318,-0.11305844567137013
20742564.9953215,-0.11840371487233503
13208320.0408406,-0.15562690368310883
17598260.03699848,-0.13653497080696897
16884588.68322106,-0.13557605529429095
11025638.77185555,-0.243177123593182
11924689.460079122,-0.13083473699563386
10587177.846797334,-0.20666684313659156
18411458.24089929,-0.09675597343822095
29630903.04112052,-0.05758561820213448
11401474.153462118,-0.15319084244005854
19896111.35182185,-0.12237613787641155
26101330.501657683,-0.09005311959052409
18574616.20878774,-0.12550466594538112
9057482.768251395,-0.16374125567039477
11127827.844822869,-0.2379299964145365
16963731.942908403,-0.09018800192574694
24706273.24147465,-0.10597103658645768
13844603.667249355,-0.12156778136083146
