Date,asset,year,strategy,horizon,threshold,signal,p_up,position_asset_level,turnover_asset_level,daily_ret_clp,strategy_ret_asset_level,price_usd,usdclp,price_clp
2022-09-16,QQQ,2022,HGB,5,0.588,1.0,0.6235817904091534,1.0,0.0,-0.0025495325326234664,-0.0025495325326234664,282.04803466796875,923.25,260400.84800720215
2022-09-16,ECH,2022,HGB,20,0.561,0.0,0.3534790018684584,0.0,0.0,0.00024543452917757946,0.0,23.403371810913086,923.25,21607.163024425507
2022-09-19,QQQ,2022,HGB,5,0.588,1.0,0.7779573901130153,1.0,0.0,0.0062810004950770715,0.0062810004950770715,284.24444580078125,921.8699951171875,262036.42586245388
2022-09-19,ECH,2022,HGB,20,0.561,0.0,0.3986134356400485,0.0,0.0,0.010365819204177562,0.0,23.681364059448242,921.8699951171875,21831.13896985189
2022-09-19,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.005711788818511532,-0.005711788818511532,21.219999313354492,921.8699951171875,19562.080663388828
2022-09-20,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.007998477645116409,-0.007998477645116409,21.040000915527344,922.3200073242188,19405.61379851075
2022-09-20,QQQ,2022,HGB,5,0.588,1.0,0.7510518463453039,1.0,0.0,-0.007486861330966432,-0.007486861330966432,281.97869873046875,922.3200073242188,260074.5954783596
2022-09-20,ECH,2022,HGB,20,0.561,0.0,0.5038769403749594,0.0,0.0,-0.04575595658287046,-0.0,22.586774826049805,922.3200073242188,20832.234322992736
2022-09-21,ECH,2022,HGB,20,0.561,0.0,0.5462108680794421,0.0,0.0,0.01036789996408194,0.0,22.569398880004883,932.5999755859375,21048.22084448184
2022-09-21,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.0056746365623350226,-0.0056746365623350226,20.690000534057617,932.5999755859375,19295.493992935168
2022-09-21,QQQ,2022,HGB,5,0.588,1.0,0.8078694430746582,1.0,0.0,-0.006959995369682281,-0.006959995369682281,276.9295349121094,932.5999755859375,258264.47749805823
2022-09-22,QQQ,2022,HGB,5,0.588,1.0,0.741586840542945,1.0,0.0,-0.008431196059987767,-0.008431196059987767,273.521240234375,936.260009765625,256086.9990529418
2022-09-22,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.010232395435616048,0.010232395435616048,20.81999969482422,936.260009765625,19492.933117596433
2022-09-22,ECH,2022,HGB,20,0.561,1.0,0.7148106511494426,0.0,0.0,-0.013078137740552886,-0.0,22.187158584594727,936.260009765625,20772.94931308413
2022-09-23,QQQ,2022,HGB,5,0.588,1.0,0.8062104482117167,1.0,0.0,-0.007750366490801963,-0.007750366490801963,269.0677795410156,944.3800048828125,254102.23095675185
2022-09-23,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.02524025624213866,-0.02524025624213866,20.1200008392334,944.3800048828125,19000.92649079743
2022-09-23,ECH,2022,HGB,20,0.561,1.0,0.7282644942103805,0.0,1.0,-0.03121597559026723,-0.0015,21.309749603271484,944.3800048828125,20124.501434389036
2022-09-26,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.01186594618597403,0.01186594618597403,19.81999969482422,970.0499877929688,19226.390462020878
2022-09-26,QQQ,2022,HGB,5,0.588,1.0,0.7259852750277737,1.0,0.0,0.022931704353805538,0.022931704353805538,267.9544677734375,970.0499877929688,259929.22819269449
2022-09-26,ECH,2022,HGB,20,0.561,1.0,0.7475814039510847,1.0,0.0,-0.007573898865792739,-0.007573898865792739,20.588712692260742,970.0499877929688,19972.080495800474
2022-09-27,QQQ,2022,HGB,5,0.588,1.0,0.7045463845643682,1.0,0.0,0.024595168050958405,0.024595168050958405,268.06195068359375,993.510009765625,266322.2312414497
2022-09-27,ECH,2022,HGB,20,0.561,1.0,0.7318900805942417,1.0,0.0,0.03714887627642116,0.03714887627642116,20.849332809448242,993.510009765625,20714.02084312169
2022-09-27,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.022634177834162328,0.022634177834162328,19.790000915527344,993.510009765625,19661.5640028473
2022-09-28,ECH,2022,HGB,20,0.561,1.0,0.6816551824535249,1.0,0.0,0.008849122343261406,0.008849122343261406,21.222881317138672,984.6599731445312,20897.32174778334
2022-09-28,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.020138808713741962,0.020138808713741962,20.3700008392334,984.6599731445312,20057.524479313637
2022-09-28,QQQ,2022,HGB,5,0.588,0.0,0.5727936369485397,1.0,0.0,0.010806795962194693,0.010806795962194693,273.3941955566406,984.6599731445312,269200.3212546725
2022-09-29,ECH,2022,HGB,20,0.561,1.0,0.7554187083826152,1.0,0.0,-0.04457581313165071,-0.04457581313165071,20.884078979492188,956.030029296875,19965.806638602167
2022-09-29,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.014776683987777428,-0.014776683987777428,20.670000076293945,956.030029296875,19761.14077850571
2022-09-29,QQQ,2022,HGB,5,0.588,0.0,0.5531435269380338,1.0,1.0,-0.05706512058857449,-0.05856512058857449,265.5129699707031,956.030029296875,253838.3724597916
2022-09-30,QQQ,2022,HGB,5,0.588,1.0,0.6132066547174605,0.0,0.0,-0.009533086792214318,-0.0,261.0106506347656,963.25,251418.509223938
2022-09-30,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.0031717573548413203,-0.0031717573548413203,20.450000762939453,963.25,19698.46323490143
2022-09-30,ECH,2022,HGB,20,0.561,1.0,0.7495718842226828,1.0,0.0,0.005875705010186527,0.005875705010186527,20.849332809448242,963.25,20083.11982870102
2022-10-03,ECH,2022,HGB,20,0.561,0.0,0.43029050441156796,1.0,0.0,0.04669178149132103,0.04669178149132103,21.72673797607422,967.510009765625,21020.836471406743
2022-10-03,QQQ,2022,HGB,5,0.588,0.0,0.5314247052516304,0.0,1.0,0.027986805438439566,-0.0015,267.13409423828125,967.510009765625,258454.91012521088
2022-10-03,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.008842986855834845,0.008842986855834845,20.540000915527344,967.510009765625,19872.656486367807
2022-10-04,ECH,2022,HGB,20,0.561,0.0,0.3911958725324209,1.0,1.0,-0.0024488224051316676,-0.003948822405131667,22.308778762817383,939.9600219726562,20969.360176080954
2022-10-04,QQQ,2022,HGB,5,0.588,0.0,0.5236996687216939,1.0,1.0,0.0020703214381858626,0.0005703214381858625,275.5329895019531,939.9600219726562,258989.99486644752
2022-10-04,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.0029336437701453777,-0.0029336437701453777,21.079999923706055,939.9600219726562,19814.357191470335
2022-10-05,QQQ,2022,HGB,5,0.588,0.0,0.519738899658537,0.0,0.0,-0.009697142712745799,-0.0,275.3865661621094,931.3400268554688,256478.53192505427
2022-10-05,ECH,2022,HGB,20,0.561,1.0,0.5893638034804823,0.0,0.0,-0.032706578894409866,-0.0,21.778860092163086,931.3400268554688,20283.524143116665
2022-10-05,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.0049303542953180735,0.0049303542953180735,21.3799991607666,931.3400268554688,19912.048992558266
2022-10-06,ECH,2022,HGB,20,0.561,0.0,0.3984630314395014,0.0,1.0,0.0037014909494683668,-0.0015,21.665925979614258,939.6599731445312,20358.603424155735
2022-10-06,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.023628088025555938,-0.023628088025555938,20.690000534057617,939.6599731445312,19441.565346192918
2022-10-06,QQQ,2022,HGB,5,0.588,0.0,0.463203871832806,0.0,0.0,0.0009899643418729287,0.0,273.21844482421875,939.6599731445312,256732.43652611598
2022-10-07,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.012815205471888635,-0.012815205471888635,20.34000015258789,943.5800170898438,19192.417691586306
2022-10-07,QQQ,2022,HGB,5,0.588,0.0,0.5006095527257042,0.0,0.0,-0.03409149202822448,-0.0,262.8076477050781,943.5800170898438,247980.04471289925
2022-10-07,ECH,2022,HGB,20,0.561,0.0,0.5260178690182357,1.0,1.0,-0.013946787746922262,-0.015446787746922262,21.275001525878906,943.5800170898438,20074.66630337527
2022-10-10,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.013452012787215306,0.013452012787215306,20.739999771118164,937.8300170898438,19450.594339791103
2022-10-10,QQQ,2022,HGB,5,0.588,1.0,0.676863957710422,0.0,0.0,-0.016029087962389887,-0.0,260.1805725097656,937.8300170898438,244005.15076327883
2022-10-10,ECH,2022,HGB,20,0.561,0.0,0.5590478874314326,0.0,0.0,-0.006499511431599436,-0.0,21.26631736755371,937.8300170898438,19944.190780250938
2022-10-11,QQQ,2022,HGB,5,0.588,1.0,0.7257913663488531,0.0,1.0,-0.013896047475691953,-0.0015,256.60614013671875,937.6799926757812,240614.44360395893
2022-10-11,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.007873289596582844,-0.007873289596582844,20.579999923706055,937.6799926757812,19297.454177728272
2022-10-11,ECH,2022,HGB,20,0.561,1.0,0.576737791591994,0.0,0.0,-0.013229829140723015,-0.0,20.988325119018555,937.6799926757812,19680.332543878234
2022-10-12,ECH,2022,HGB,20,0.561,1.0,0.5893574974809043,0.0,1.0,-0.03797701754023586,-0.0015,20.423654556274414,927.010009765625,18932.932209661696
2022-10-12,QQQ,2022,HGB,5,0.588,1.0,0.6980512703285422,1.0,0.0,-0.011717509541860016,-0.011717509541860016,256.518310546875,927.010009765625,237795.04156512022
2022-10-12,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.008977269884704708,-0.008977269884704708,20.6299991607666,927.010009765625,19124.215723487083
2022-10-13,QQQ,2022,HGB,5,0.588,1.0,0.614471616678157,1.0,0.0,0.042221095675514464,0.042221095675514464,262.5343017578125,944.010009765625,247835.00876620412
2022-10-13,ECH,2022,HGB,20,0.561,1.0,0.5696404353678954,1.0,0.0,0.037830311592173205,0.037830311592173205,20.814579010009766,944.010009765625,19649.170934506692
2022-10-13,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.03067903524293958,0.03067903524293958,20.8799991607666,944.010009765625,19710.92821166152
2022-10-14,QQQ,2022,HGB,5,0.588,1.0,0.6750179142851516,1.0,0.0,-0.036736188369510536,-0.036736188369510536,254.6431427001953,937.510009765625,238730.49519960955
2022-10-14,ECH,2022,HGB,20,0.561,0.0,0.5473343409196962,1.0,0.0,-0.04045908810445642,-0.04045908810445642,20.11091423034668,937.510009765625,18854.183396487962
2022-10-14,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.023056841762056468,-0.023056841762056468,20.540000915527344,937.510009765625,19256.456458901986
2022-10-17,QQQ,2022,HGB,5,0.588,0.0,0.537755415666633,1.0,0.0,0.05946672369405248,0.05946672369405248,263.0518798828125,961.510009765625,252927.01559498906
2022-10-17,ECH,2022,HGB,20,0.561,0.0,0.4323920253320684,1.0,1.0,0.05395316845468967,0.05245316845468967,20.666894912719727,961.510009765625,19871.42632935429
2022-10-17,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.022104418935658066,0.022104418935658066,20.469999313354492,961.510009765625,19682.109239685815
2022-10-18,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.002104113934483842,-0.002104113934483842,20.219999313354492,971.3499755859375,19640.69583937456
2022-10-18,ECH,2022,HGB,20,0.561,0.0,0.4187592058553892,0.0,0.0,0.016179060162966552,0.0,20.78851890563965,971.3499755859375,20192.927331460873
2022-10-18,QQQ,2022,HGB,5,0.588,0.0,0.5383922219549997,1.0,1.0,0.018222742656035296,0.016722742656035294,265.132080078125,971.3499755859375,257536.03951093554
2022-10-19,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.00994993067544947,-0.00994993067544947,19.989999771118164,972.75,19445.272277355194
2022-10-19,QQQ,2022,HGB,5,0.588,0.0,0.5586292740526827,0.0,0.0,-0.0022107559551636236,-0.0,264.1651916503906,972.75,256966.69017791748
2022-10-19,ECH,2022,HGB,20,0.561,0.0,0.5092894111211314,0.0,0.0,-0.005254515313184882,-0.0,20.64952278137207,972.75,20086.82328557968
2022-10-20,QQQ,2022,HGB,5,0.588,1.0,0.6154399919023114,0.0,0.0,-0.0041300390512352125,-0.0,262.8175048828125,973.7000122070312,255905.40771261603
2022-10-20,ECH,2022,HGB,20,0.561,0.0,0.47728807115922905,0.0,0.0,-0.008287840694117365,-0.0,20.458402633666992,973.7000122070312,19920.34689413791
2022-10-20,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.026013559629797678,0.026013559629797678,20.489999771118164,973.7000122070312,19951.113027259824
2022-10-21,QQQ,2022,HGB,5,0.588,0.0,0.5121941511116894,0.0,1.0,0.02796718348943994,-0.0015,268.97991943359375,978.0,263062.3612060547
2022-10-21,ECH,2022,HGB,20,0.561,0.0,0.28136298260305426,0.0,0.0,0.036830411774049,0.0,21.11863136291504,978.0,20654.02147293091
2022-10-21,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.028435833342838945,0.028435833342838945,20.979999542236328,978.0,20518.43955230713
2022-10-24,ECH,2022,HGB,20,0.561,0.0,0.4456701719148093,0.0,0.0,-0.03286896253042815,-0.0,20.545276641845703,972.25,19975.145215034485
2022-10-24,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.018673103354270748,-0.018673103354270748,20.709999084472656,972.25,20135.29660987854
2022-10-24,QQQ,2022,HGB,5,0.588,0.0,0.45404905390764705,1.0,1.0,0.005057416956356198,0.0035574169563561977,271.9390869140625,972.25,264392.77725219727
2022-10-25,QQQ,2022,HGB,5,0.588,0.0,0.49451987689389865,0.0,0.0,0.03538324475303711,0.0,277.5643615722656,986.25,273747.851600647
2022-10-25,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.005583059912335209,0.005583059912335209,20.530000686645508,986.25,20247.713177204132
2022-10-25,ECH,2022,HGB,20,0.561,0.0,0.29911567320498555,0.0,0.0,0.05214456866166106,0.0,21.309749603271484,986.25,21016.7405462265
2022-10-26,ECH,2022,HGB,20,0.561,0.0,0.3964134956974979,0.0,0.0,-0.0015315758897099796,-0.0,21.700674057006836,967.0,20984.55181312561
2022-10-26,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.022031448688085264,0.022031448688085264,21.399999618530273,967.0,20693.799631118774
2022-10-26,QQQ,2022,HGB,5,0.588,0.0,0.39036576088750446,0.0,0.0,-0.041183511424189856,-0.0,271.4311828613281,967.0,262473.9538269043
2022-10-27,ECH,2022,HGB,20,0.561,0.0,0.3359566186616549,0.0,0.0,-0.00993454726470111,-0.0,21.839672088623047,951.2999877929688,20776.079791309545
2022-10-27,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.02405074634028026,-0.02405074634028026,21.229999542236328,951.2999877929688,20196.09830537415
2022-10-27,QQQ,2022,HGB,5,0.588,0.0,0.43257691464888776,0.0,0.0,-0.03414589008606006,-0.0,266.4895935058594,951.2999877929688,253511.54704907723
2022-10-28,ECH,2022,HGB,20,0.561,0.0,0.2855411488871786,0.0,0.0,0.0017924993541411638,0.0,22.065540313720703,943.25,20813.320900917053
2022-10-28,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.03134731826386872,-0.03134731826386872,20.739999771118164,943.25,19563.00478410721
2022-10-28,QQQ,2022,HGB,5,0.588,0.0,0.5241254583471177,0.0,0.0,0.02187949865444394,0.0,274.6443176269531,943.25,259058.25260162354
2022-10-31,ECH,2022,HGB,20,0.561,0.0,0.32377929295610236,0.0,0.0,-0.029100508118077184,-0.0,21.431373596191406,942.9000244140625,20207.64268707577
2022-10-31,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.019168268460367566,-0.019168268460367566,20.350000381469727,942.9000244140625,19188.015856513986
2022-10-31,QQQ,2022,HGB,5,0.588,0.0,0.5650834745623209,0.0,0.0,-0.011994749569282481,-0.0,271.45074462890625,942.9000244140625,255950.91373781115
2022-11-01,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.029593203757185105,0.029593203757185105,20.950000762939453,943.0,19755.850719451904
2022-11-01,QQQ,2022,HGB,5,0.588,0.0,0.5335618968143783,0.0,0.0,-0.010112596160561704,-0.0,268.67718505859375,943.0,253362.5855102539
2022-11-01,ECH,2022,HGB,20,0.561,0.0,0.30110159897212224,0.0,0.0,0.0029436748489715114,0.0,21.4921817779541,943.0,20267.127416610718
2022-11-02,ECH,2022,HGB,20,0.561,0.0,0.31784048140063037,0.0,0.0,0.013274252750988813,0.0,21.778860092163086,942.9400024414062,20536.158388475305
2022-11-02,QQQ,2022,HGB,5,0.588,0.0,0.5515169013290606,0.0,0.0,-0.03433876268309577,-0.0,259.4676513671875,942.9400024414062,244662.42781364173
2022-11-02,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.010564207203678455,-0.010564207203678455,20.729999542236328,942.9400024414062,19547.145818966674
2022-11-03,ECH,2022,HGB,20,0.561,0.0,0.25031184312240523,0.0,0.0,-0.004255528015950194,-0.0,21.65723991394043,944.2000122070312,20448.766191113158
2022-11-03,QQQ,2022,HGB,5,0.588,1.0,0.6666276688064733,0.0,0.0,-0.01822459043377611,-0.0,254.39901733398438,944.2000122070312,240203.5552722048
2022-11-03,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.0025280379822638643,-0.0025280379822638643,20.649999618530273,944.2000122070312,19497.729891891475
2022-11-04,ECH,2022,HGB,20,0.561,0.0,0.2683200313093832,0.0,0.0,0.034452629398455725,0.0,22.404338836669922,944.1599731445312,21153.279954351252
2022-11-04,QQQ,2022,HGB,5,0.588,0.0,0.5321519937286361,0.0,1.0,0.01604192169188101,-0.0015,258.49102783203125,944.1599731445312,244056.8818959929
2022-11-04,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.08421551327510834,0.08421551327510834,22.389999389648438,944.1599731445312,21139.74122243654
2022-11-07,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.04962979938611545,-0.04962979938611545,21.690000534057617,926.260009765625,20090.58010649262
2022-11-07,QQQ,2022,HGB,5,0.588,0.0,0.5069699922676323,1.0,1.0,-0.008172436051790077,-0.009672436051790077,261.3330383300781,926.260009765625,242062.34263569862
2022-11-07,ECH,2022,HGB,20,0.561,0.0,0.23562309390503494,0.0,0.0,-0.0037426205118735734,-0.0,22.7518310546875,926.260009765625,21074.111254900694
2022-11-08,ECH,2022,HGB,20,0.561,0.0,0.2160349283030717,0.0,0.0,0.030096908534496647,0.0,23.69005012512207,916.3499755859375,21708.376853785245
2022-11-08,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.009825888184313847,0.009825888184313847,22.139999389648438,916.3499755859375,20287.987900177017
2022-11-08,QQQ,2022,HGB,5,0.588,0.0,0.5368049574653834,0.0,0.0,-0.0034899644993829915,-0.0,263.23736572265625,916.3499755859375,241217.55365326256
2022-11-09,ECH,2022,HGB,20,0.561,0.0,0.22948639466093163,0.0,0.0,-0.03215217733487008,-0.0,23.177501678466797,906.5,21010.40527153015
2022-11-09,QQQ,2022,HGB,5,0.588,0.0,0.5812181349419008,0.0,0.0,-0.03357731409563125,-0.0,257.162841796875,906.5,233118.1160888672
2022-11-09,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.010749141538023421,-0.010749141538023421,22.139999389648438,906.5,20069.90944671631
2022-11-10,ECH,2022,HGB,20,0.561,0.0,0.17652035342829606,0.0,0.0,0.031484437632769646,0.0,23.9072322845459,906.5,21671.906065940857
2022-11-10,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.03161701816788387,0.03161701816788387,22.84000015258789,906.5,20704.460138320923
2022-11-10,QQQ,2022,HGB,5,0.588,1.0,0.6065306953924362,0.0,0.0,0.0737886853140346,0.0,276.1385498046875,906.5,250319.59539794922
2022-11-11,ECH,2022,HGB,20,0.561,0.0,0.22653257058985898,0.0,0.0,-0.014561188090863264,-0.0,23.889856338500977,893.9500122070312,21356.33736542717
2022-11-11,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.0245827825856737,0.0245827825856737,23.729999542236328,893.9500122070312,21213.43338045501
2022-11-11,QQQ,2022,HGB,5,0.588,1.0,0.6358480583776878,0.0,1.0,0.004326479934193106,-0.0015,281.2266845703125,893.9500122070312,251402.5981045738
2022-11-14,ECH,2022,HGB,20,0.561,0.0,0.2209052732883964,0.0,0.0,-0.015857243492395035,-0.0,23.60317611694336,890.4600219726562,21017.68472371786
2022-11-14,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.02783045049113342,-0.02783045049113342,23.15999984741211,890.4600219726562,20623.053973013302
2022-11-14,QQQ,2022,HGB,5,0.588,1.0,0.6041032790362356,1.0,0.0,-0.012621005374545469,-0.012621005374545469,278.765625,890.4600219726562,248229.64456272125
2022-11-15,QQQ,2022,HGB,5,0.588,0.0,0.5703552201878744,1.0,0.0,0.014111517659587847,0.014111517659587847,282.6232604980469,890.7000122070312,251732.54157560132
2022-11-15,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.004913184848164387,-0.004913184848164387,23.040000915527344,890.7000122070312,20521.729096710216
2022-11-15,ECH,2022,HGB,20,0.561,0.0,0.2675854822946784,0.0,0.0,0.0028465589653914325,0.0,23.663986206054688,890.7000122070312,21077.51280259993
2022-11-16,QQQ,2022,HGB,5,0.588,0.0,0.5541492993692784,1.0,1.0,-0.01830043499448719,-0.019800434994487193,278.765625,886.5,247125.7265625
2022-11-16,ECH,2022,HGB,20,0.561,0.0,0.3183209764028569,0.0,0.0,-0.033214729426175316,-0.0,22.98638343811035,886.5,20377.428917884827
2022-11-16,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.019834762526584115,-0.019834762526584115,22.690000534057617,886.5,20114.685473442078
2022-11-17,QQQ,2022,HGB,5,0.588,1.0,0.5975142692966675,0.0,0.0,0.02621282840742034,0.0,278.1503601074219,911.75,253603.5908279419
2022-11-17,ECH,2022,HGB,20,0.561,0.0,0.39741731896431665,0.0,0.0,-0.012718608313853852,-0.0,22.065540313720703,911.75,20118.25638103485
2022-11-17,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.00581900789050338,0.00581900789050338,22.190000534057617,911.75,20231.732986927032
2022-11-18,ECH,2022,HGB,20,0.561,0.0,0.4674117150195361,0.0,0.0,0.00042017430817575807,0.0,21.848360061645508,921.2000122070312,20126.709555491456
2022-11-18,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.00010782873843961926,-0.00010782873843961926,21.959999084472656,921.2000122070312,20229.551424682606
2022-11-18,QQQ,2022,HGB,5,0.588,1.0,0.6883656014308098,0.0,1.0,0.010400391450492652,-0.0015,278.1601867675781,921.2000122070312,256241.16744580306
2022-11-21,ECH,2022,HGB,20,0.561,0.0,0.44312991788056955,0.0,0.0,0.052290962485679326,0.0,22.49989891052246,941.2999877929688,21179.154569817823
2022-11-21,QQQ,2022,HGB,5,0.588,1.0,0.6376375936101977,1.0,0.0,0.011307375209018478,0.011307375209018478,275.2986145019531,941.2999877929688,259138.5824701097
2022-11-21,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.0050682621957631735,0.0050682621957631735,21.600000381469727,941.2999877929688,20332.080095405574
2022-11-22,ECH,2022,HGB,20,0.561,0.0,0.5193950981599286,0.0,0.0,-0.01126791026052465,-0.0,22.23928451538086,941.5999755859375,20940.509756731335
2022-11-22,QQQ,2022,HGB,5,0.588,1.0,0.6462522905084622,1.0,0.0,0.01472614710015474,0.01472614710015474,279.2637023925781,941.5999755859375,262954.6953548901
2022-11-22,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.012822699874172727,0.012822699874172727,21.8700008392334,941.5999755859375,20592.7922562866
2022-11-23,QQQ,2022,HGB,5,0.588,0.0,0.5380559992867692,1.0,0.0,-0.006697206408984635,-0.006697206408984635,282.0665588378906,926.0,261193.63348388672
2022-11-23,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.012520550921704565,-0.012520550921704565,21.959999084472656,926.0,20334.95915222168
2022-11-23,ECH,2022,HGB,20,0.561,0.0,0.4042066628769445,0.0,0.0,0.013396420186839952,0.0,22.916887283325195,926.0,21221.03762435913
2022-11-25,QQQ,2022,HGB,5,0.588,1.0,0.6473472312964097,1.0,1.0,-0.02390402830739624,-0.025404028307396243,280.2110900878906,909.8499755859375,254950.05347537622
2022-11-25,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.024152085427279313,-0.024152085427279313,21.809999465942383,909.8499755859375,19843.827481616987
2022-11-25,ECH,2022,HGB,20,0.561,0.0,0.44168431615436127,0.0,0.0,-0.04127833192279873,-0.0,22.360904693603516,909.8499755859375,20345.068589554634
2022-11-28,ECH,2022,HGB,20,0.561,0.0,0.5542643549151356,0.0,0.0,-0.003079409007149092,-0.0,22.004728317260742,921.72998046875,20282.417802088894
2022-11-28,QQQ,2022,HGB,5,0.588,1.0,0.6158229136299024,0.0,1.0,-0.0018079411486477959,-0.0015,276.09942626953125,921.72998046875,254489.11878284812
2022-11-28,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.007483248236494822,0.007483248236494822,21.690000534057617,921.72998046875,19992.323768624105
2022-11-29,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.005087263000909559,0.005087263000909559,22.010000228881836,912.9500122070312,20094.029977634433
2022-11-29,QQQ,2022,HGB,5,0.588,1.0,0.6629584342670218,1.0,0.0,-0.01702293080579631,-0.01702293080579631,274.0094909667969,912.9500122070312,250156.96812297963
2022-11-29,ECH,2022,HGB,20,0.561,0.0,0.42626111636057434,0.0,0.0,0.028404230300258515,0.0,22.847389221191406,912.9500122070312,20858.52426838549
2022-11-30,QQQ,2022,HGB,5,0.588,1.0,0.6199409438015131,1.0,0.0,0.03081138632950875,0.03081138632950875,286.5003662109375,900.0499877929688,257864.65111083537
2022-11-30,ECH,2022,HGB,20,0.561,0.0,0.3798901144241969,0.0,0.0,0.016233248011142898,0.0,23.551054000854492,900.0499877929688,21197.125865980634
2022-11-30,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.022151378773848984,0.022151378773848984,22.81999969482422,900.0499877929688,20539.14044676209
2022-12-01,QQQ,2022,HGB,5,0.588,1.0,0.6207252595589865,1.0,0.0,-0.009952642004420698,-0.009952642004420698,286.8519287109375,890.0,255298.21655273438
2022-12-01,ECH,2022,HGB,20,0.561,0.0,0.48814623118157746,0.0,0.0,-0.012260213943750986,-0.0,23.524993896484375,890.0,20937.244567871094
2022-12-01,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.007699484147355107,-0.007699484147355107,22.899999618530273,890.0,20380.999660491943
2022-12-02,QQQ,2022,HGB,5,0.588,1.0,0.6275944387791729,1.0,0.0,-0.016170397114676605,-0.016170397114676605,285.7093505859375,879.1099853515625,251169.94300840795
2022-12-02,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,0.005017532466280672,0.005017532466280672,23.299999237060547,879.1099853515625,20483.261987983715
2022-12-02,ECH,2022,HGB,20,0.561,1.0,0.5974817335524841,0.0,0.0,-0.0012932520411066406,-0.0,23.78561019897461,879.1099853515625,20910.167433598544
2022-12-05,ECH,2022,HGB,20,0.561,1.0,0.6203261249761667,0.0,1.0,-0.024555998319814698,-0.0015,23.09931755065918,883.0,20396.697397232056
2022-12-05,QQQ,2022,HGB,5,0.588,0.0,0.5277253979985022,1.0,0.0,-0.012432689976433542,-0.012432689976433542,280.9141845703125,883.0,248047.22497558594
2022-12-05,CPER,2022,BUYHOLD,1,,1.0,,1.0,0.0,-0.014111582769882669,-0.014111582769882669,22.8700008392334,883.0,20194.21074104309
