final_capital_clp,max_drawdown
18091072.070314135,-0.12652383861774286
21965143.095326737,-0.14844947900764394
21689809.253459975,-0.09503165184294382
30678040.208965864,-0.06645709334329697
29274852.194649942,-0.1448227632165645
29941402.591872375,-0.049432047875400786
19656347.58897698,-0.11325113678009191
17897347.58287791,-0.12890092903412875
30306481.820581138,-0.07069713639992425
16169827.421438865,-0.09820997312565383
26122933.573154014,-0.10977696408841842
24812426.559832893,-0.08409859616167226
27609825.383316994,-0.09543904909965262
24196857.992866967,-0.10083826297180443
17347313.319023356,-0.1297962861016979
23973195.592725243,-0.11547097833541098
37862674.31380271,-0.14881666922072057
31341798.216828708,-0.06356553068913551
19711581.578057803,-0.10718250091586445
25027324.784014765,-0.06933379413306606
19666424.030918546,-0.12829578766372796
16026978.07728507,-0.09922880938680845
29271212.17296552,-0.08955502183606334
30273688.901223507,-0.08605704665270186
25040857.67566557,-0.07613974934876921
18157744.79729465,-0.06356553068913562
18589926.76562961,-0.14057816818519442
25066540.669457912,-0.07407181030405474
32532516.03266551,-0.06837677224863314
22198731.08743071,-0.09453139884899042
24010918.045794386,-0.09734022427525735
34063274.49857205,-0.06775525902396251
31108649.84554877,-0.09355510683441515
28199770.002276175,-0.07089061820390119
23279907.603236128,-0.09324749917511443
21563982.81685873,-0.12299537055682253
42030411.02214149,-0.04359391293780657
21947695.625470996,-0.07448653209808587
28253383.0250555,-0.08753020163771241
28382172.178297143,-0.07135953697595732
17287865.54869675,-0.1225996723978311
20591898.703229833,-0.08830560055020886
14973406.391240159,-0.1522474679814282
34128837.0605384,-0.08894854078414427
37475227.99398664,-0.03071552160946278
20967033.93259018,-0.09893439292549122
27540299.087734208,-0.07183284179344063
31199132.236635454,-0.054802316402844165
26695763.435932748,-0.09161625242507343
22488338.578464337,-0.07284468467681549
23298872.24090643,-0.08558998787618433
28741433.283550333,-0.10526884961086669
34031026.98809981,-0.07185692423945855
29459802.382072784,-0.07403310380580375
20947044.182660375,-0.14220730832263717
22682294.94798426,-0.19702027816552037
21853155.541314986,-0.13591251312434538
24779482.47596211,-0.08160706234849036
30674384.37635823,-0.07179176741173687
18576759.03394118,-0.16490212440577123
30872274.63454818,-0.0403351037751295
24319676.214252666,-0.07069849137473594
34193686.2140244,-0.07585523573634856
32879360.676376946,-0.09064572242000779
28702105.266169608,-0.06356553068913551
22682756.426940694,-0.1361227659165557
34029572.49614248,-0.04905844683125038
19327503.382894523,-0.09775174943499476
17569211.966527086,-0.10461188104859154
16804679.916278847,-0.10039422345171023
30263567.553444333,-0.06523035530312238
22147996.749386832,-0.0990097628143628
13521554.464210484,-0.30591430174429435
29647528.26598972,-0.08587377751152492
22644885.295473613,-0.14888510910196373
25254405.045062833,-0.06882925054343969
22823082.36594389,-0.10422211459553221
22621041.024035763,-0.06818047533342142
28598115.21193762,-0.07207831221779137
29193633.15935132,-0.107475351659854
28389296.872883447,-0.08368368070872345
12072115.106513323,-0.18841166281423005
28583951.24811656,-0.07433860272009118
29750294.972149935,-0.08535719940145203
34045026.83604489,-0.05900998144694691
15527847.392072996,-0.21367710404348084
34965047.87076798,-0.06356553068913551
27621798.16272245,-0.06388511164068245
24436447.99834859,-0.12675555688395623
28601564.47749585,-0.0888028042247877
19978648.302625224,-0.14390319363395487
29563322.077540465,-0.08598179121408289
20063008.619016074,-0.1219939376589505
25751323.82100226,-0.07948346842721055
28036618.39162741,-0.08512819887566236
27402001.07759016,-0.04484882237691945
20566374.02923422,-0.06758917179675894
30967653.010325685,-0.09554110405366989
22379894.658711135,-0.11109225217572083
32823843.663313735,-0.10969733883449195
34208616.81138538,-0.05791714209902932
22524367.51359852,-0.12640330734518945
29558115.974627744,-0.10316240365177054
28420939.505619735,-0.0820965174034265
14605149.03007963,-0.17713095155177427
32658666.925229274,-0.0921715370349443
29386630.0035261,-0.0490766131754693
44234473.9858513,-0.06650870677315857
23398505.583876062,-0.09328992990823748
25359226.19754051,-0.058035235121915885
25170101.510011878,-0.10871776919644704
19037460.181167897,-0.12888091465108675
21405667.28640609,-0.09152726164339398
30308994.14231627,-0.038084544364686335
23690914.26700061,-0.05901233998669875
40453094.969057694,-0.07347024198117635
21196369.819028877,-0.07546822492537664
31282764.940962754,-0.09958133347253617
23167042.818138137,-0.07630156672685229
22011036.51215983,-0.12841832834807332
24544488.46855835,-0.11136563255043441
26617922.302859057,-0.1113444854522152
23068869.268388283,-0.09112845281250403
27039826.07693534,-0.06553704394959381
27640890.68496487,-0.08852804038837492
28446061.881392147,-0.12923771369819692
27474458.28666048,-0.06521762067844772
19802982.352095645,-0.09161625242507343
21459363.566347864,-0.07442300874860419
21757460.362236112,-0.07834129897188546
41846893.316687845,-0.06524928768637983
32018514.365126953,-0.09198920897207896
26898400.359423067,-0.07268956682507177
24809024.993181482,-0.1002398110785303
26107581.468564652,-0.1101784589730278
25736890.87939105,-0.08996027222830494
25121772.31659592,-0.06356553068913551
25750096.30293033,-0.09466208639091389
41744456.41993633,-0.05968432018605374
31947159.84041452,-0.0999771960863356
23899244.573681273,-0.08191649422776826
23145297.90771937,-0.16912653648767906
15888649.374137498,-0.12343077668488045
17390446.597643696,-0.11680061150402987
17462415.522854142,-0.13548297848063973
27540389.866288383,-0.06792417754251556
26309904.367444977,-0.07107832784985246
27913826.112890843,-0.0859987453912987
23564142.83826136,-0.09955313224279305
38950272.458176136,-0.05150261565919656
28228585.04041453,-0.1302347785468918
21980825.534736194,-0.07171062558906682
30937851.549287513,-0.06515819418555624
29648333.250205245,-0.07326780465709015
18146864.502064835,-0.15474589064282207
21442319.826248433,-0.07075378955633749
29489111.255363047,-0.06429355270997195
24695899.158087205,-0.11784995146165367
34163893.480992004,-0.06397703896219809
24609437.61761238,-0.06356553068913551
