Date,year,target_position,position_asset,turnover_asset,gross_asset_ret,net_asset_ret,ensemble_p_up,daily_ret_clp,price_usd,usdclp,price_clp,asset
2018-05-22,2018,0.0,0.0,0.0,0.0,0.0,0.39793272387180756,0.012186782831232534,38.88615798950195,636.5999755859375,24754.92722674785,ECH
2018-05-23,2018,0.31654759532314825,0.31654759532314825,0.0,-0.0037958149239896402,-0.0037958149239896402,0.34399635121778943,-0.011991292873713588,160.669189453125,623.7000122070312,100209.37542320788,QQQ
2018-05-23,2018,0.7246376473602495,0.7246376473602495,0.0,-0.017586154786637536,-0.017586154786637536,,-0.024268894737530355,19.489999771118164,623.7000122070312,12155.913095161435,CPER
2018-05-23,2018,0.0,0.0,0.0,-0.0,-0.0,0.4004432833919104,-0.017256909001898357,39.0055046081543,623.7000122070312,24327.73370024725,ECH
2018-05-24,2018,0.7246376473602495,0.7246376473602495,0.0,0.006027497331970029,0.006027497331970029,,0.008317946706091428,19.690000534057617,622.5,12257.025332450867,CPER
2018-05-24,2018,0.0,0.0,0.0,-0.0,-0.0,0.4297359187287616,-0.020820199412676543,38.26702880859375,622.5,23821.22543334961,ECH
2018-05-24,2018,0.31654759532314825,0.31654759532314825,0.0,-0.0007021191167621945,-0.0007021191167621945,0.355705656897639,-0.002218052283876726,160.62185668945312,622.5,99987.10578918457,QQQ
2018-05-25,2018,0.0,0.0,0.0,0.0,0.0,0.44322409734951906,0.007638354473325615,38.319252014160156,626.4000244140625,24003.180397198536,ECH
2018-05-25,2018,0.31654759532314825,0.31654759532314825,0.0,0.0023025344286683774,0.0023025344286683774,0.45643929220593454,0.007273896446181594,160.7828826904297,626.4000244140625,100714.4016426485,QQQ
2018-05-25,2018,0.7686109888465396,0.7246376473602495,0.0,0.004539926933419661,0.004539926933419661,,0.006265099460341261,19.690000534057617,626.4000244140625,12333.816815246595,CPER
2018-05-29,2018,0.0,0.0,0.0,-0.0,-0.0,0.49169638955341993,-0.027295929721977474,37.41665267944336,624.0,23347.991271972656,ECH
2018-05-29,2018,0.31654759532314825,0.31654759532314825,0.0,-0.002606383445704927,-0.002606383445704927,0.40238572867561734,-0.008233780588490003,160.0723419189453,624.0,99885.14135742188,QQQ
2018-05-29,2018,0.7686109888465396,0.7246376473602495,0.04397334148629006,-0.012674988293802494,-0.01274094830603193,,-0.01749148466130024,19.420000076293945,624.0,12118.080047607422,CPER
2018-05-30,2018,0.0,0.0,0.0,0.0,0.0,0.47104813052420225,0.009620432539437118,37.47632598876953,629.0,23572.609046936035,ECH
2018-05-30,2018,0.31654759532314825,0.31654759532314825,0.0,0.004821415723053273,0.004821415723053273,0.34992012953224594,0.015231250511100303,161.2186279296875,629.0,101406.51696777344,QQQ
2018-05-30,2018,0.7686109888465396,0.7686109888465396,0.0,0.011345117509984036,0.011345117509984036,,0.01476054554854822,19.549999237060547,629.0,12296.949520111084,CPER
2018-05-31,2018,0.0,0.0,0.0,-0.0,-0.0,0.48270061223499894,-0.00941134679977651,37.23016357421875,627.2000122070312,23350.75904821977,ECH
2018-05-31,2018,0.31654759532314825,0.31654759532314825,0.0,-0.0011098358747410838,-0.0011098358747410838,0.42026549990040324,-0.003506063199147369,161.11444091796875,627.2000122070312,101050.97931047902,QQQ
2018-05-31,2018,0.7686109888465396,0.7686109888465396,0.0,-0.0021995077861135595,-0.0021995077861135595,,-0.002861665807581515,19.549999237060547,627.2000122070312,12261.759760131827,CPER
2018-06-01,2018,0.0,0.0,0.0,0.0,0.0,0.45573427989419735,0.0060327609726427145,37.28238296508789,630.0999755859375,23491.628596087452,ECH
2018-06-01,2018,0.7686109888465396,0.7686109888465396,0.0,0.007503507743420665,0.007503507743420665,,0.00976242579445974,19.649999618530273,630.0999755859375,12381.464279899606,CPER
2018-06-01,2018,0.31654759532314825,0.31654759532314825,0.0,0.006456202650459993,0.006456202650459993,0.3923906342187799,0.020395677445817162,163.6438446044922,630.0999755859375,103111.98249007948,QQQ
2018-06-04,2018,0.7015921550082803,0.7686109888465396,0.0,0.014024276861325177,0.014024276861325177,,0.018246261196930735,19.979999542236328,631.0,12607.379711151123,CPER
2018-06-04,2018,0.0,0.0,0.0,0.0,0.0,0.4348318921687442,0.019260603877739868,37.94626235961914,631.0,23944.091548919678,ECH
2018-06-04,2018,0.31654759532314825,0.31654759532314825,0.0,0.003314930898812599,0.003314930898812599,0.3694926864718267,0.01047214051785339,165.12168884277344,631.0,104191.78565979004,QQQ
2018-06-05,2018,0.7015921550082803,0.7686109888465396,0.06701883383825924,0.01629281506460381,0.01619228681384642,,0.021197738909580988,20.40999984741211,630.7999877929688,12874.627654602053,CPER
2018-06-05,2018,0.0,0.0,0.0,-0.0,-0.0,0.45231831825587304,-0.01466273197148038,37.4017219543457,630.7999877929688,23593.00575223728,ECH
2018-06-05,2018,0.31654759532314825,0.31654759532314825,0.0,0.0008801106598378174,0.0008801106598378174,0.31951834469447044,0.002780342270296998,165.63328552246094,630.7999877929688,104481.47448567767,QQQ
2018-06-06,2018,0.7015921550082803,0.7015921550082803,0.0,0.015549722282006634,0.015549722282006634,,0.022163477985045477,20.780000686645508,633.2999877929688,13159.974181190482,CPER
2018-06-06,2018,0.0,0.0,0.0,0.0,0.0,0.46805995801417355,0.007367402210358476,37.528541564941406,633.2999877929688,23766.824914965313,ECH
2018-06-06,2018,0.31654759532314825,0.31654759532314825,0.0,0.0031085257586450548,0.0031085257586450548,0.30121541367497046,0.009820089631297657,166.59954833984375,633.2999877929688,105507.49192993715,QQQ
2018-06-07,2018,0.7015921550082803,0.7015921550082803,0.0,-0.009212050866583402,-0.009212050866583402,,-0.013130207914703207,20.700000762939453,627.4000244140625,12987.180984039325,CPER
2018-06-07,2018,0.0,0.0,0.0,-0.0,-0.0,0.46836869976722334,-0.020737317811235223,37.09589385986328,627.4000244140625,23273.964713339694,ECH
2018-06-07,2018,0.31654759532314825,0.31654759532314825,0.0,-0.005499086176596451,-0.005499086176596451,0.37955963738052817,-0.017372067448443884,165.2448272705078,627.4000244140625,103674.60866381414,QQQ
2018-06-08,2018,0.0,0.0,0.0,0.0,0.0,0.4655184606773414,0.016620504010021797,37.52107620239258,630.5999755859375,23660.78973718686,ECH
2018-06-08,2018,0.31654759532314825,0.31654759532314825,0.0,0.0016328318666777905,0.0016328318666777905,0.46217869482211277,0.005158250736388981,165.2543487548828,630.5999755859375,104209.3882902991,QQQ
2018-06-08,2018,0.7015921550082803,0.7015921550082803,0.0,0.011072898144745836,0.011072898144745836,,0.0157825284471933,20.920000076293945,630.5999755859375,13192.151537368773,CPER
2018-06-11,2018,0.31654759532314825,0.31654759532314825,0.0,-0.0004054695094145125,-0.0004054695094145125,0.45875712492675663,-0.0012809116714362911,165.6995849609375,628.0999755859375,104075.90526856482,QQQ
2018-06-11,2018,0.6284353204881608,0.7015921550082803,0.0,-0.011800529677751217,-0.011800529677751217,,-0.016819643140981166,20.649999618530273,628.0999755859375,12970.264256248483,CPER
2018-06-11,2018,0.0,0.0,0.0,-0.0,-0.0,0.4881701411225056,-0.007330528976218553,37.3942756652832,628.0999755859375,23487.343632418197,ECH
2018-06-12,2018,0.31654759532314825,0.31654759532314825,0.0,0.004046170045793361,0.004046170045793361,0.2885971584436275,0.012782185382463007,166.57115173339844,632.7999877929688,105406.22278355528,QQQ
2018-06-12,2018,0.6284353204881608,0.7015921550082803,0.07315683452011956,0.0031961869132449325,0.0030864516614647532,,0.0045556195154536905,20.59000015258789,632.7999877929688,13029.351845214842,CPER
2018-06-12,2018,0.0,0.0,0.0,0.0,0.0,0.4522861208715163,0.00507105507516048,37.30475616455078,632.7999877929688,23606.44924554741,ECH
2018-06-13,2018,0.31654759532314825,0.31654759532314825,0.0,0.002132867115484569,0.002132867115484569,0.29340807563459564,0.00673790338955893,166.56167602539062,637.0999755859375,106116.4397293292,QQQ
2018-06-13,2018,0.6284353204881608,0.6284353204881608,0.0,0.008572339991585244,0.008572339991585244,,0.013640767334538673,20.729999542236328,637.0999755859375,13207.08220225526,CPER
2018-06-13,2018,0.0,0.0,0.0,0.0,0.0,0.43970182465885416,0.0057888158720174054,37.2674674987793,637.0999755859375,23743.10263362201,ECH
2018-06-14,2018,0.6284353204881608,0.6284353204881608,0.0,-0.011632495355342323,-0.011632495355342323,,-0.01851025073878143,20.420000076293945,634.7999877929688,12962.615799163817,CPER
2018-06-14,2018,0.0,0.0,0.0,-0.0,-0.0,0.4445270222982227,-0.006202992551224473,37.17048645019531,634.7999877929688,23595.824344842695,ECH
2018-06-14,2018,0.31654759532314825,0.31654759532314825,0.0,0.002050381358118452,0.002050381358118452,0.28319210557681923,0.006477324068834944,168.24794006347656,634.7999877929688,106803.79029848706,QQQ
2018-06-15,2018,0.0,0.0,0.0,0.0,0.0,0.4523091096583766,0.0016719563706226737,37.1331901550293,636.5,23635.275533676147,ECH
2018-06-15,2018,0.31654759532314825,0.31654759532314825,0.0,-0.0002603669476224399,-0.0002603669476224399,0.4186771511077652,-0.0008225206934731055,167.66055297851562,636.5,106715.9419708252,QQQ
2018-06-15,2018,0.6284353204881608,0.6284353204881608,0.0,-0.013437395710183545,-0.013437395710183545,,-0.02138230502344385,19.93000030517578,636.5,12685.445194244385,CPER
2018-06-18,2018,0.0,0.0,0.0,-0.0,-0.0,0.46349144848735396,-0.018328305919124155,36.700538635253906,632.2000122070312,23202.08097321214,ECH
2018-06-18,2018,0.636227561711912,0.31654759532314825,0.0,-0.002320079834699135,-0.002320079834699135,0.559392898360885,-0.007329323833057955,167.563720703125,632.2000122070312,105933.7862739712,QQQ
2018-06-18,2018,0.5846435570936324,0.6284353204881608,0.0,-0.006124635133694644,-0.006124635133694644,,-0.009745848035621396,19.8700008392334,632.2000122070312,12561.814773117076,CPER
2018-06-19,2018,0.0,0.0,0.0,-0.0,-0.0,0.4616331972616521,-0.006804225153433707,36.221641540527344,636.2000122070312,23044.208790242206,ECH
2018-06-19,2018,0.636227561711912,0.31654759532314825,0.3196799663887637,0.0011004210788233737,0.0006209011292402281,0.3653662846407384,0.0034763210811947776,167.0890350341797,636.2000122070312,106302.04612840619,QQQ
2018-06-19,2018,0.5846435570936324,0.6284353204881608,0.043791763394528394,-0.012574109310147616,-0.012639796955239408,,-0.02000859738497862,19.350000381469727,636.2000122070312,12310.4704788971,CPER
2018-06-20,2018,0.0,0.0,0.0,0.0,0.0,0.4561372234009108,0.005344173709006306,36.221641540527344,639.5999755859375,23167.36104500387,ECH
2018-06-20,2018,0.636227561711912,0.636227561711912,0.0,0.007942900287119387,0.007942900287119387,0.2909517623769246,0.0124843700039452,168.27574157714844,639.5999755859375,107629.16020444967,QQQ
2018-06-20,2018,0.5846435570936324,0.5846435570936324,0.0,0.0025169106957713436,0.0025169106957713436,,0.004305034521005169,19.329999923706055,639.5999755859375,12363.467479278566,CPER
2018-06-21,2018,0.636227561711912,0.636227561711912,0.0,-0.005231827335076872,-0.005231827335076872,0.384481624139907,-0.008223201335383012,166.813720703125,639.9000244140625,106744.10395053029,QQQ
2018-06-21,2018,0.5846435570936324,0.5846435570936324,0.0,-0.0018438941932139084,-0.0018438941932139084,,-0.003153877556404172,19.260000228881836,639.9000244140625,12324.474616676336,CPER
2018-06-21,2018,0.0,0.0,0.0,-0.0,-0.0,0.4701036926473583,-0.010239107351347587,35.833953857421875,639.9000244140625,22930.147948216647,ECH
2018-06-22,2018,0.5846435570936324,0.5846435570936324,0.0,2.927875776296421e-05,2.927875776296421e-05,,5.0079672319514046e-05,19.270000457763672,639.5999755859375,12325.091822326649,CPER
2018-06-22,2018,0.0,0.0,0.0,0.0,0.0,0.43687197562844526,0.0014395788844476787,35.902374267578125,639.5999755859375,22963.15770502016,ECH
2018-06-22,2018,0.636227561711912,0.636227561711912,0.0,-0.0017097572804655723,-0.0017097572804655723,0.4059166731135621,-0.0026873360780930167,166.4434814453125,639.5999755859375,106457.24666886032,QQQ
2018-06-25,2018,0.5790101213875856,0.5846435570936324,0.0,-0.01193175601543829,-0.01193175601543829,,-0.020408599172379804,18.93000030517578,637.7999877929688,12073.553963562008,CPER
2018-06-25,2018,0.0,0.0,0.0,-0.0,-0.0,0.4519267799957797,-0.011681970514236695,35.58310317993164,637.7999877929688,22694.902773796348,ECH
2018-06-25,2018,0.636227561711912,0.636227561711912,0.0,-0.016084414028691128,-0.016084414028691128,0.4972288769463111,-0.02528091361746798,162.69349670410156,637.7999877929688,103765.91021187138,QQQ
2018-06-26,2018,0.5790101213875856,0.5846435570936324,0.0056334357060467966,0.004075116235883102,0.004066666082324032,,0.006970257666297108,19.049999237060547,638.2000122070312,12157.709745635977,CPER
2018-06-26,2018,0.0,0.0,0.0,-0.0,-0.0,0.43154428534361683,-0.007068323259520892,35.309444427490234,638.2000122070312,22534.48786464776,ECH
2018-06-26,2018,0.636227561711912,0.636227561711912,0.0,0.002999394073898495,0.002999394073898495,0.25728738041000143,0.004714341619888263,163.3580322265625,638.2000122070312,104255.09816110879,QQQ
2018-06-27,2018,0.5790101213875856,0.5790101213875856,0.0,-0.0027939232433625517,-0.0027939232433625517,,-0.004825344394096209,18.889999389648438,640.5,12099.044609069824,CPER
2018-06-27,2018,0.0,0.0,0.0,-0.0,-0.0,0.4383785889037533,-0.004390455393320614,35.02818298339844,640.5,22435.5512008667,ECH
2018-06-27,2018,0.636227561711912,0.636227561711912,0.0,-0.006390323789566816,-0.006390323789566816,0.19264780688963606,-0.010044085126353575,161.13653564453125,640.5,103207.95108032227,QQQ
2018-06-28,2018,0.5790101213875856,0.5790101213875856,0.0,0.00015538864750254804,0.00015538864750254804,,0.00026836948399133753,18.739999771118164,645.7999877929688,12102.291623428348,CPER
2018-06-28,2018,0.636227561711912,0.636227561711912,0.0,0.010782554700950258,0.010782554700950258,0.20137835470925008,0.01694763847063996,162.5225830078125,645.7999877929688,104957.08212252706,QQQ
2018-06-28,2018,0.0,0.0,0.0,0.0,0.0,0.41998124490729694,0.001272952720446252,34.784934997558594,645.7999877929688,22464.11059680255,ECH
2018-06-29,2018,0.636227561711912,0.636227561711912,0.0,0.004870507029305543,0.004870507029305543,0.3329523038370656,0.007655290846250606,162.95925903320312,649.0,105760.55911254883,QQQ
2018-06-29,2018,0.5790101213875856,0.5790101213875856,0.0,0.0019375360162963476,0.0019375360162963476,,0.003346290409661723,18.709999084472656,649.0,12142.789405822754,CPER
2018-06-29,2018,0.0,0.0,0.0,0.0,0.0,0.4084919001967515,0.011104423566615784,34.99778366088867,649.0,22713.561595916748,ECH
2018-07-02,2018,0.31654759532314825,0.636227561711912,0.0,0.00860493723227138,0.00860493723227138,0.27366513820430355,0.013524936280845612,164.05105590820312,653.4000244140625,107190.96393557265,QQQ
2018-07-02,2018,0.6479004496033192,0.5790101213875856,0.0,-0.0032404364788055236,-0.0032404364788055236,,-0.005596510940154009,18.479999542236328,653.4000244140625,12074.83215206908,CPER
2018-07-02,2018,0.0,0.0,0.0,-0.0,-0.0,0.40425999476947405,-0.000436950687000337,34.746917724609375,653.4000244140625,22703.636889573187,ECH
2018-07-03,2018,0.31654759532314825,0.636227561711912,0.3196799663887637,-0.0036103049470953166,-0.004089824896678462,0.23894492457149707,-0.005674549743461266,162.1522979736328,657.2999877929688,106582.70347867068,QQQ
2018-07-03,2018,0.6479004496033192,0.5790101213875856,0.0688903282157336,0.0018800383620649031,0.0017767028697413026,,0.0032469870432652037,18.43000030517578,657.2999877929688,12114.038975616451,CPER
2018-07-03,2018,0.0,0.0,0.0,0.0,0.0,0.4130711936980514,0.019613864122868696,35.218231201171875,657.2999877929688,23148.942938620225,ECH
2018-07-05,2018,0.31654759532314825,0.31654759532314825,0.0,0.0009062261577788756,0.0009062261577788756,0.3200058779355462,0.0028628432853952113,164.16500854492188,651.0999755859375,106887.83305566385,QQQ
2018-07-05,2018,0.6479004496033192,0.6479004496033192,0.0,-0.02421936038484515,-0.02421936038484515,,-0.03738129893207143,17.90999984741211,651.0999755859375,11661.200463394169,CPER
2018-07-05,2018,0.0,0.0,0.0,-0.0,-0.0,0.4435184232074333,-0.0248268079755275,34.6709098815918,651.0999755859375,22574.228577446658,ECH
2018-07-06,2018,0.6479004496033192,0.6479004496033192,0.0,0.0008666880005763345,0.0008666880005763345,,0.0013376869874175412,17.799999237060547,656.0,11676.799499511719,CPER
2018-07-06,2018,0.0,0.0,0.0,0.0,0.0,0.4115661314221165,0.010397655609095002,34.769737243652344,656.0,22808.947631835938,ECH
2018-07-06,2018,0.31654759532314825,0.31654759532314825,0.0,0.0073437244068161826,0.0073437244068161826,0.31463446712586973,0.023199431982161567,166.71885681152344,656.0,109367.57006835938,QQQ
2018-07-09,2018,0.0,0.0,0.0,0.0,0.0,0.407575944934567,0.017673125819601454,35.36266326904297,656.4000244140625,23212.053033146076,ECH
2018-07-09,2018,0.31654759532314825,0.31654759532314825,0.0,0.0030427148739571356,0.0030427148739571356,0.2925720351432448,0.009612187610684497,168.21881103515625,656.4000244140625,110418.83167038113,QQQ
2018-07-09,2018,0.6479004496033192,0.6479004496033192,0.0,0.013142483916799534,0.013142483916799534,,0.02028472726766295,18.149999618530273,656.4000244140625,11913.660192718497,CPER
2018-07-10,2018,0.0,0.0,0.0,-0.0,-0.0,0.3922163396282016,-0.007255986302953654,35.44628143310547,650.0999755859375,23043.626694274135,ECH
2018-07-10,2018,0.31654759532314825,0.31654759532314825,0.0,-0.0028081524978818234,-0.0028081524978818234,0.30494371218687943,-0.008871185690149108,168.3422393798828,650.0999755859375,109439.28571094386,QQQ
2018-07-10,2018,0.6260630817193125,0.6479004496033192,0.0,-0.015410617749630305,-0.015410617749630305,,-0.02378547160920408,17.889999389648438,650.0999755859375,11630.288166442886,CPER
2018-07-11,2018,0.0,0.0,0.0,-0.0,-0.0,0.39784052748725673,-0.015932294307753336,35.00538635253906,647.7999877929688,22676.48885186296,ECH
2018-07-11,2018,0.31654759532314825,0.31654759532314825,0.0,-0.0027208568587181446,-0.0027208568587181446,0.24486883639301588,-0.008595411555537336,167.48782348632812,647.7999877929688,108498.61000991426,QQQ
2018-07-11,2018,0.6260630817193125,0.6479004496033192,0.021837367884006698,-0.020696921754985963,-0.020729677806811973,,-0.03194460162461343,17.3799991607666,647.7999877929688,11258.763244186412,CPER
2018-07-12,2018,0.31654759532314825,0.31654759532314825,0.0,0.007939905467477922,0.007939905467477922,0.20260197979852487,0.02508281719648653,170.37387084960938,652.7999877929688,111220.06081086583,QQQ
2018-07-12,2018,0.6260630817193125,0.6260630817193125,0.0,0.011729259180258527,0.011729259180258527,,0.018734947839516902,17.56999969482422,652.7999877929688,11469.695586303715,CPER
2018-07-12,2018,0.0,0.0,0.0,0.0,0.0,0.3843213363143035,0.014502076537568742,35.241031646728516,652.7999877929688,23005.345028796,ECH
2018-07-13,2018,0.6260630817193125,0.6260630817193125,0.0,-0.004382031770956745,-0.004382031770956745,,-0.006999345431649928,17.559999465942383,648.5999755859375,11389.415224899305,CPER
2018-07-13,2018,0.0,0.0,0.0,-0.0,-0.0,0.3825091338175564,-0.00964838831297421,35.12701416015625,648.5999755859375,22783.380526684225,ECH
2018-07-13,2018,0.31654759532314825,0.31654759532314825,0.0,-0.001773699103687545,-0.001773699103687545,0.27906634364871796,-0.0056032619735331135,170.51629638671875,648.5999755859375,110596.86567343026,QQQ
2018-07-16,2018,0.6260630817193125,0.6260630817193125,0.0,0.000540442668600032,0.000540442668600032,,0.000863239958369455,17.540000915527344,649.9000244140625,11399.2470232239,CPER
2018-07-16,2018,0.0,0.0,0.0,-0.0,-0.0,0.38965042888032886,-0.0018989078308627727,34.990177154541016,649.9000244140625,22740.116986988578,ECH
2018-07-16,2018,0.31654759532314825,0.31654759532314825,0.0,-0.000124852732709245,-0.000124852732709245,0.2651632900952819,-0.0003944200952838983,170.1080780029297,649.9000244140625,110553.24404713325,QQQ
2018-07-17,2018,0.5934551540497159,0.6260630817193125,0.0,-0.005997421041771434,-0.005997421041771434,,-0.009579579465540666,17.3799991607666,649.5999755859375,11290.047030517599,CPER
2018-07-17,2018,0.0,0.0,0.0,0.0,0.0,0.3668994689217206,0.010612882594788875,35.37785720825195,649.5999755859375,22981.45517876325,ECH
2018-07-17,2018,0.31654759532314825,0.31654759532314825,0.0,0.001778595292276279,0.001778595292276279,0.184631273282375,0.0056187294377030295,171.14288330078125,649.5999755859375,111174.41281389445,QQQ
2018-07-18,2018,0.5934551540497159,0.6260630817193125,0.032607927669596526,0.007020168629104615,0.00697125673760022,,0.011213196935084602,17.469999313354492,653.5,11416.64455127716,CPER
2018-07-18,2018,0.0,0.0,0.0,0.0,0.0,0.35551236986704465,0.0077330348137631955,35.43867111206055,653.5,23159.171571731567,ECH
2018-07-18,2018,0.31654759532314825,0.31654759532314825,0.0,0.0012998005751136252,0.0012998005751136252,0.16319079009212376,0.004106177378434106,170.820068359375,653.5,111630.91467285156,QQQ
2018-07-19,2018,0.0,0.0,0.0,-0.0,-0.0,0.36718502681527554,-0.016736354167752765,34.89896011352539,652.5,22771.571474075317,ECH
2018-07-19,2018,0.31654759532314825,0.31654759532314825,0.0,-0.0020653444150707774,-0.0020653444150707774,0.24595684034575385,-0.006524593601674233,169.9656219482422,652.5,110902.56832122803,QQQ
2018-07-19,2018,0.5934551540497159,0.5934551540497159,0.0,-0.013457733347518897,-0.013457733347518897,,-0.022676917127914087,17.100000381469727,652.5,11157.750248908997,CPER
2018-07-20,2018,0.31654759532314825,0.31654759532314825,0.0,0.00521610530718989,0.00521610530718989,0.29561248996918,0.016478107508177464,169.9276885986328,663.4000244140625,112730.03276495822,QQQ
2018-07-20,2018,0.5934551540497159,0.5934551540497159,0.0,0.019793359476902347,0.019793359476902347,,0.03335274677763467,17.3799991607666,663.4000244140625,11529.89186756895,CPER
2018-07-20,2018,0.0,0.0,0.0,0.0,0.0,0.36422745073044605,0.029328046130169483,35.332252502441406,663.4000244140625,23439.41717272345,ECH
2018-07-23,2018,0.31654759532314825,0.31654759532314825,0.0,-0.0005237555133790338,-0.0005237555133790338,0.3090175898990052,-0.0016545869282132974,170.46881103515625,660.2000122070312,112543.51112632826,QQQ
2018-07-23,2018,0.5934551540497159,0.5934551540497159,0.0,-0.005581112555373442,-0.005581112555373442,,-0.00940443859538187,17.299999237060547,660.2000122070312,11421.459707489004,CPER
2018-07-23,2018,0.0,0.0,0.0,-0.0,-0.0,0.3574264942071504,-0.01274562108212185,35.050994873046875,660.2000122070312,23140.667243054137,ECH
2018-07-24,2018,0.31654759532314825,0.31654759532314825,0.0,0.0019785260400056325,0.0019785260400056325,0.26366329689584045,0.006250327183771054,171.17132568359375,661.5999755859375,113246.94489327818,QQQ
2018-07-24,2018,0.48516995127755996,0.5934551540497159,0.0,0.01500908613128337,0.01500908613128337,,0.025291019934466696,17.700000762939453,661.5999755859375,11710.320072631817,CPER
2018-07-24,2018,0.0,0.0,0.0,0.0,0.0,0.3467399656310357,0.022549864366850914,35.76554870605469,661.5999755859375,23662.48615074344,ECH
2018-07-25,2018,0.31654759532314825,0.31654759532314825,0.0,0.0008342638449739616,0.0008342638449739616,0.24674164490106396,0.002635508395261388,173.56375122070312,654.2000122070312,113545.40816728212,QQQ
2018-07-25,2018,0.48516995127755996,0.5934551540497159,0.10828520277215598,0.0049659156742624866,0.004803487870104253,,0.008367802757083265,18.049999237060547,654.2000122070312,11808.309721221915,CPER
2018-07-25,2018,0.0,0.0,0.0,-0.0,-0.0,0.35693129822237113,-0.00046681275525328747,36.15322494506836,654.2000122070312,23651.440200387267,ECH
2018-07-26,2018,0.31654759532314825,0.31654759532314825,0.0,-0.008894380836683686,-0.008894380836683686,0.28951556360222835,-0.028098083726094458,170.93402099609375,645.5999755859375,110354.99978188425,QQQ
2018-07-26,2018,0.0,0.0,0.0,-0.0,-0.0,0.3686447556854422,-0.015220729892688856,36.077213287353516,645.5999755859375,23291.44801752409,ECH
2018-07-26,2018,0.48516995127755996,0.48516995127755996,0.0,-0.01566200188872713,-0.01566200188872713,,-0.03228147548603455,17.700000762939453,645.5999755859375,11427.120060424786,CPER
2018-07-27,2018,0.0,0.0,0.0,-0.0,-0.0,0.37631087195667545,-0.004742615925913185,35.833953857421875,646.9000244140625,23180.9856252186,ECH
2018-07-27,2018,0.31654759532314825,0.31654759532314825,0.0,-0.0036434177485460875,-0.0036434177485460875,0.25731494145591766,-0.011509857608700824,168.6270294189453,646.9000244140625,109084.82944798656,QQQ
2018-07-27,2018,0.48516995127755996,0.48516995127755996,0.0,-0.0006710035252321184,-0.0006710035252321184,,-0.0013830277894688603,17.639999389648438,646.9000244140625,11411.316035827622,CPER
2018-07-30,2018,0.0,0.0,0.0,0.0,0.0,0.3819128716222276,0.0018281102298849383,36.12282180786133,642.9000244140625,23223.363022178877,ECH
2018-07-30,2018,0.31654759532314825,0.31654759532314825,0.0,-0.006402861448226037,-0.006402861448226037,0.34954260222223915,-0.020227168182053834,166.24412536621094,642.9000244140625,106878.35225663148,QQQ
2018-07-30,2018,0.48516995127755996,0.48516995127755996,0.0,-0.0027266234107346833,-0.0027266234107346833,,-0.005619934630236023,17.649999618530273,642.9000244140625,11347.185185661307,CPER
2018-07-31,2018,0.0,0.0,0.0,0.0,0.0,0.41051810556890533,0.007154408392290312,36.65493392944336,638.0999755859375,23389.51244548196,ECH
2018-07-31,2018,0.31654759532314825,0.31654759532314825,0.0,4.076314490526434e-05,4.076314490526434e-05,0.26081026495967535,0.0001287741417326238,167.51625061035156,638.0999755859375,106892.11542471312,QQQ
2018-07-31,2018,0.4521439236427081,0.48516995127755996,0.0,0.003198389504640659,0.003198389504640659,,0.006592307491877003,17.899999618530273,638.0999755859375,11421.989319572458,CPER
2018-08-01,2018,0.0,0.0,0.0,-0.0,-0.0,0.40731351586031417,-0.01812739533939356,36.069610595703125,636.7000122070312,22965.521506587043,ECH
2018-08-01,2018,0.31654759532314825,0.31654759532314825,0.0,0.0005048379011428448,0.0005048379011428448,0.3670762632898851,0.001594824628591729,168.15232849121094,636.7000122070312,107062.58960299473,QQQ
2018-08-01,2018,0.4521439236427081,0.48516995127755996,0.03302602763485185,-0.017561857212202686,-0.017611396253654963,,-0.03619733078266374,17.290000915527344,636.7000122070312,11008.543793975841,CPER
2018-08-02,2018,0.31654759532314825,0.31654759532314825,0.0,0.007129149692199094,0.007129149692199094,0.3119293805750192,0.022521572735124673,170.4403076171875,642.2999877929688,109473.80750194937,QQQ
2018-08-02,2018,0.4521439236427081,0.4521439236427081,0.0,0.002921498790264348,0.002921498790264348,,0.0064614354799401585,17.25,642.2999877929688,11079.674789428711,CPER
2018-08-02,2018,0.0,0.0,0.0,0.0,0.0,0.37637508866695446,0.0024173075149702683,35.8415641784668,642.2999877929688,23021.03623431013,ECH
2018-08-03,2018,0.4521439236427081,0.4521439236427081,0.0,0.005969980790017425,0.005969980790017425,,0.01320371783816121,17.40999984741211,644.7999877929688,11225.967689086916,CPER
2018-08-03,2018,0.0,0.0,0.0,0.0,0.0,0.36593009432820905,0.011344056501407351,36.10761260986328,644.7999877929688,23282.18817007309,ECH
2018-08-03,2018,0.31654759532314825,0.31654759532314825,0.0,0.002205711809197818,0.002205711809197818,0.3778354067251725,0.006968025793865573,170.96250915527344,644.7999877929688,110236.62381637562,QQQ
2018-08-06,2018,0.4521439236427081,0.4521439236427081,0.0,-0.005836005524662894,-0.005836005524662894,,-0.012907406733778437,17.219999313354492,643.5,11081.069558143616,CPER
2018-08-06,2018,0.0,0.0,0.0,-0.0,-0.0,0.36030983659765525,-0.017353529848059157,35.552696228027344,643.5,22878.160022735596,ECH
2018-08-06,2018,0.31654759532314825,0.31654759532314825,0.0,0.0012212784983995507,0.0012212784983995507,0.45889544844689284,0.00385811965228422,171.96881103515625,643.5,110661.92990112305,QQQ
